23,-0.02,-0.026,-1.501,-0.461,-0.037,0.182,10.028,0,31.35,330,0,0,37.691434,337.17,,1,1,1,1,,,,,0.4
23.25,-0.139,0.131,-1.43,-0.217,-0.088,0.135,10.148,0,31.35,330,0,0,37.691434,337.47,,1,1,1,1,,,,,0.4
23.5,-0.259,0.249,-1.232,0.036,-0.124,0.08,10.235,0,31.35,330,0,0,37.691434,337.47,,1,1,1,1,,,,,0.4
23.75,-0.361,0.317,-0.925,0.289,-0.15,-0.02,10.297,0,30.43,330,0,0,36.585338,337.27,,1,1,1,1,,,,,0.4
24,-0.435,0.331,-0.537,0.512,-0.15,-0.096,10.304,0,30.43,330,0,0,36.585338,337.27,,1,1,1,1,,,,,0.4
24.25,-0.463,0.292,-0.1,0.7,-0.152,-0.18,10.307,0,30.43,330,0,0,36.585338,336.27,,1,1,1,1,,,,,0.4
24.5,-0.447,0.196,0.353,0.836,-0.126,-0.242,10.255,0,30.43,330,0,0,36.585338,336.27,,1,1,1,1,,,,,0.4
24.75,-0.389,0.056,0.786,0.914,-0.091,-0.258,10.194,0,29.33,330,0,0,35.262831,337.07,,1,1,1,1,,,,,0.4
25,-0.307,-0.123,1.166,0.922,-0.025,-0.249,10.073,0,29.33,330,0,0,35.262831,337.07,,1,1,1,1,,,,,0.4
25.25,-0.216,-0.328,1.46,0.852,0.038,-0.228,9.932,0,30.43,330,0,0,36.585338,338.17,,1,1,1,1,,,,,0.4
25.5,-0.132,-0.542,1.64,0.702,0.108,-0.179,9.757,0,30.43,330,0,0,36.585338,338.17,,1,1,1,1,,,,,0.4
25.75,-0.07,-0.746,1.681,0.471,0.189,-0.107,9.55,0,28.4,330,0,0,34.144712,339.47,,1,1,1,1,,,,,0.4
26,-0.032,-0.915,1.567,0.176,0.244,-0.03,9.365,0,28.4,330,0,0,34.144712,339.47,,1,1,1,1,,,,,0.4
26.25,-0.025,-1.029,1.299,-0.159,0.293,0.033,9.201,0,29.33,330,0,0,35.262831,343.07,,1,1,1,1,,,,,0.4
26.5,-0.045,-1.074,0.888,-0.505,0.317,0.087,9.1,0,29.33,330,0,0,35.262831,343.07,,1,1,1,1,,,,,0.4
26.75,-0.073,-1.041,0.372,-0.807,0.299,0.081,9.099,0,28.4,330,0,0,34.144712,341.67,,1,1,1,1,,,,,0.4
27,-0.108,-0.931,-0.201,-1.032,0.256,0.096,9.187,0,28.4,330,0,0,34.144712,341.67,,1,1,1,1,,,,,0.5
27.25,-0.137,-0.756,-0.768,-1.14,0.177,0.068,9.372,0,27.48,330,0,0,33.038616,341.37,,1,1,1,1,,,,,0.5
27.5,-0.155,-0.535,-1.262,-1.118,0.099,0.021,9.59,0,27.48,330,0,0,33.038616,341.37,,1,1,1,1,,,,,0.5
27.75,-0.161,-0.29,-1.625,-0.963,0,-0.012,9.862,0,27.48,330,0,0,33.038616,340.97,,1,1,1,1,,,,,0.5
28,-0.148,-0.058,-1.813,-0.697,-0.091,-0.024,10.108,0,27.48,330,0,0,33.038616,340.97,,1,1,1,1,,,,,0.5
28.25,-0.124,0.145,-1.804,-0.355,-0.156,-0.028,10.323,0,28.4,330,0,0,34.144712,344.67,,1,1,1,1,,,,,0.5
28.5,-0.095,0.293,-1.6,0.025,-0.191,-0.013,10.462,0,28.4,330,0,0,34.144712,344.67,,1,1,1,1,,,,,0.5
28.75,-0.07,0.372,-1.226,0.391,-0.2,0.021,10.521,0,28.4,330,0,0,34.144712,342.87,,1,1,1,1,,,,,0.5
29,-0.058,0.378,-0.729,0.701,-0.185,0.05,10.498,0,28.4,330,0,0,34.144712,342.87,,1,1,1,1,,,,,0.5
29.25,-0.064,0.314,-0.17,0.915,-0.134,0.049,10.376,0,29.33,330,0,0,35.262831,340.47,,1,1,1,1,,,,,0.5
29.5,-0.089,0.189,0.385,1.011,-0.072,0.053,10.198,0,29.33,330,0,0,35.262831,340.47,,1,1,1,1,,,,,0.5
29.75,-0.132,0.019,0.87,0.981,0.002,0.069,9.974,0,29.33,330,0,0,35.262831,342.37,,1,1,1,1,,,,,0.5
30,-0.183,-0.171,1.231,0.835,0.076,0.11,9.745,0,29.33,330,0,0,35.262831,342.37,,1,1,1,1,,,,,0.5
30.25,-0.231,-0.357,1.432,0.598,0.141,0.094,9.547,0,28.4,330,0,0,34.144712,343.97,,1,1,1,1,,,,,0.5
30.5,-0.269,-0.525,1.459,0.308,0.19,0.031,9.395,0,28.4,330,0,0,34.144712,343.97,,1,1,1,1,,,,,0.5
30.75,-0.283,-0.654,1.322,0.005,0.213,-0.062,9.309,0,28.4,330,0,0,34.144712,344.57,,1,1,1,1,,,,,0.5
31,-0.271,-0.736,1.047,-0.276,0.222,-0.184,9.289,0,28.4,330,0,0,34.144712,344.57,,1,1,1,1,,,,,0.5
31.25,-0.236,-0.762,0.679,-0.497,0.204,-0.255,9.35,0,29.33,330,0,0,35.262831,345.77,,1,1,1,1,,,,,0.5
31.5,-0.184,-0.742,0.27,-0.634,0.175,-0.298,9.458,0,29.33,330,0,0,35.262831,345.77,,1,1,1,1,,,,,0.5
31.75,-0.121,-0.677,-0.127,-0.677,0.122,-0.291,9.62,0,29.33,330,0,0,35.262831,347.27,,1,1,1,1,,,,,0.5
32,-0.058,-0.579,-0.464,-0.634,0.082,-0.244,9.766,0,29.33,330,0,0,35.262831,347.27,,1,1,1,1,,,,,0.5
32.25,-0.002,-0.471,-0.708,-0.517,0.04,-0.114,9.913,0,30.43,330,0,0,36.585338,353.97,,1,1,1,1,,,,,0.5
32.5,0.036,-0.36,-0.841,-0.353,0.007,0.014,10.026,0,30.43,330,0,0,36.585338,353.97,,1,1,1,1,,,,,0.5
32.75,0.045,-0.259,-0.86,-0.167,-0.02,0.124,10.098,0,29.33,330,0,0,35.262831,349.57,,1,1,1,1,,,,,0.5
33,0.022,-0.176,-0.777,0.018,-0.034,0.24,10.132,0,29.33,330,0,0,35.262831,349.57,,1,1,1,1,,,,,0.6
33.25,-0.034,-0.116,-0.613,0.18,-0.034,0.279,10.124,0,30.43,330,0,0,36.585338,345.37,,1,1,1,1,,,,,0.6
33.5,-0.116,-0.086,-0.398,0.302,-0.024,0.253,10.075,0,30.43,330,0,0,36.585338,345.37,,1,1,1,1,,,,,0.6
33.75,-0.212,-0.082,-0.164,0.364,-0.004,0.201,9.977,0,30.43,330,0,0,36.585338,345.47,,1,1,1,1,,,,,0.6
34,-0.312,-0.1,0.054,0.365,0.01,0.111,9.88,0,30.43,330,0,0,36.585338,345.47,,1,1,1,1,,,,,0.6
34.25,-0.4,-0.132,0.226,0.312,0.033,0.026,9.771,0,29.33,330,0,0,35.262831,346.57,,1,1,1,1,,,,,0.6
34.5,-0.473,-0.167,0.337,0.222,0.052,-0.037,9.696,0,29.33,330,0,0,35.262831,346.57,,1,1,1,1,,,,,0.6
34.75,-0.516,-0.206,0.381,0.118,0.061,-0.067,9.657,0,28.4,330,0,0,34.144712,349.27,,1,1,1,1,,,,,0.6
35,-0.526,-0.24,0.365,0.019,0.06,-0.171,9.66,0,28.4,330,0,0,34.144712,349.27,,1,1,1,1,,,,,0.6
35.25,-0.497,-0.268,0.305,-0.057,0.072,-0.258,9.679,0,26.56,330,0,0,31.932519,351.07,,1,1,1,1,,,,,0.6
35.5,-0.43,-0.296,0.22,-0.109,0.07,-0.321,9.717,0,26.56,330,0,0,31.932519,351.07,,1,1,1,1,,,,,0.6
35.75,-0.328,-0.32,0.127,-0.132,0.071,-0.321,9.764,0,27.48,330,0,0,33.038616,349.87,,1,1,1,1,,,,,0.6
36,-0.203,-0.341,0.04,-0.133,0.08,-0.292,9.796,0,27.48,330,0,0,33.038616,349.87,,1,1,1,1,,,,,0.6
36.25,-0.067,-0.362,-0.031,-0.113,0.081,-0.205,9.833,0,28.4,330,0,0,34.144712,348.27,,1,1,1,1,,,,,0.6
36.5,0.066,-0.383,-0.08,-0.087,0.086,-0.045,9.846,0,28.4,330,0,0,34.144712,348.27,,1,1,1,1,,,,,0.6
36.75,0.179,-0.4,-0.107,-0.053,0.071,0.072,9.87,0,27.48,330,0,0,33.038616,347.97,,1,1,1,1,,,,,0.6
37,0.259,-0.414,-0.112,-0.017,0.059,0.143,9.885,0,27.48,330,0,0,33.038616,347.97,,1,1,1,1,,,,,0.6
37.25,0.292,-0.424,-0.097,0.024,0.051,0.212,9.901,0,27.48,330,0,0,33.038616,344.97,,1,1,1,1,,,,,0.6
37.5,0.283,-0.429,-0.063,0.066,0.034,0.219,9.915,0,27.48,330,0,0,33.038616,344.97,,1,1,1,1,,,,,0.6
37.75,0.232,-0.432,-0.015,0.101,0.029,0.173,9.911,0,27.48,330,0,0,33.038616,349.97,,1,1,1,1,,,,,0.6
38,0.148,-0.428,0.04,0.12,0.041,0.162,9.875,0,27.48,330,0,0,33.038616,349.97,,1,1,1,1,,,,,0.6
38.25,0.043,-0.421,0.088,0.112,0.049,0.115,9.831,0,26.56,330,0,0,31.932519,347.17,,1,1,1,1,,,,,0.6
38.5,-0.069,-0.403,0.119,0.08,0.068,0.056,9.774,0,26.56,330,0,0,31.932519,347.17,,1,1,1,1,,,,,0.6
38.75,-0.167,-0.377,0.122,0.02,0.09,0.006,9.709,0,28.4,330,0,0,34.144712,344.47,,1,1,1,1,,,,,0.6
39,-0.245,-0.342,0.091,-0.051,0.095,-0.018,9.668,0,28.4,330,0,0,34.144712,344.47,,1,1,1,1,,,,,0.7
39.25,-0.283,-0.296,0.028,-0.132,0.102,-0.068,9.631,0,29.33,330,0,0,35.262831,343.77,,1,1,1,1,,,,,0.7
39.5,-0.282,-0.242,-0.063,-0.205,0.101,-0.08,9.624,0,29.33,330,0,0,35.262831,343.77,,1,1,1,1,,,,,0.7
39.75,-0.243,-0.182,-0.17,-0.26,0.091,-0.113,9.647,0,31.35,330,0,0,37.691434,343.57,,1,1,1,1,,,,,0.7
40,-0.17,-0.12,-0.275,-0.273,0.056,-0.099,9.728,0,31.35,330,0,0,37.691434,343.57,,1,1,1,1,,,,,0.7
40.25,-0.08,-0.068,-0.358,-0.244,0.034,-0.092,9.808,0,31.35,330,0,0,37.691434,345.17,,1,1,1,1,,,,,0.7
40.5,0.026,-0.032,-0.4,-0.175,0.006,-0.082,9.898,0,31.35,330,0,0,37.691434,345.17,,1,1,1,1,,,,,0.7
40.75,0.127,-0.019,-0.389,-0.07,-0.024,-0.098,9.987,0,31.35,330,0,0,37.691434,345.47,,1,1,1,1,,,,,0.7
41,0.212,-0.035,-0.319,0.055,-0.046,-0.094,10.055,0,31.35,330,0,0,37.691434,345.47,,1,1,1,1,,,,,0.7
41.25,0.265,-0.082,-0.196,0.177,-0.045,0.017,10.067,0,30.43,330,0,0,36.585338,345.97,,1,1,1,1,,,,,0.7
41.5,0.276,-0.152,-0.037,0.274,-0.019,0.122,10.051,0,30.43,330,0,0,36.585338,345.97,,1,1,1,1,,,,,0.7
41.75,0.247,-0.241,0.14,0.346,0.007,0.195,10.024,0,31.35,330,0,0,37.691434,351.37,,1,1,1,1,,,,,0.7
42,0.178,-0.338,0.315,0.385,0.03,0.246,9.984,0,31.35,330,0,0,37.691434,351.37,,1,1,1,1,,,,,0.7
42.25,0.081,-0.44,0.472,0.393,0.045,0.244,9.944,0,32.28,330,0,0,38.809553,349.27,,1,1,1,1,,,,,0.7
42.5,-0.035,-0.533,0.594,0.367,0.075,0.166,9.877,0,32.28,330,0,0,38.809553,349.27,,1,1,1,1,,,,,0.7
42.75,-0.148,-0.612,0.673,0.315,0.095,0.061,9.824,0,32.28,330,0,0,38.809553,348.87,,1,1,1,1,,,,,0.7
43,-0.246,-0.67,0.699,0.232,0.112,-0.066,9.743,0,32.28,330,0,0,38.809553,348.87,,1,1,1,1,,,,,0.7
43.25,-0.316,-0.704,0.663,0.116,0.128,-0.172,9.66,0,30.43,330,0,0,36.585338,350.07,,1,1,1,1,,,,,0.7
43.5,-0.349,-0.706,0.562,-0.031,0.167,-0.284,9.545,0,30.43,330,0,0,36.585338,350.07,,1,1,1,1,,,,,0.7
43.75,-0.342,-0.675,0.393,-0.196,0.176,-0.307,9.482,0,30.43,330,0,0,36.585338,347.77,,1,1,1,1,,,,,0.7
44,-0.303,-0.607,0.166,-0.358,0.181,-0.272,9.434,0,30.43,330,0,0,36.585338,347.77,,1,1,1,1,,,,,0.7
44.25,-0.236,-0.507,-0.104,-0.501,0.161,-0.186,9.444,0,29.33,330,0,0,35.262831,343.77,,1,1,1,1,,,,,0.7
44.5,-0.149,-0.386,-0.389,-0.595,0.129,-0.093,9.497,0,29.33,330,0,0,35.262831,343.77,,1,1,1,1,,,,,0.7
44.75,-0.043,-0.249,-0.659,-0.633,0.084,-0.019,9.594,0,27.48,330,0,0,33.038616,344.57,,1,1,1,1,,,,,0.7
45,0.061,-0.115,-0.879,-0.586,0.019,0.044,9.756,0,27.48,330,0,0,33.038616,344.57,,1,1,1,1,,,,,0.8
45.25,0.152,0.001,-1.015,-0.469,-0.027,0.131,9.901,0,27.48,330,0,0,33.038616,341.97,,1,1,1,1,,,,,0.8
45.5,0.221,0.086,-1.046,-0.284,-0.087,0.209,10.069,0,27.48,330,0,0,33.038616,341.97,,1,1,1,1,,,,,0.8
45.75,0.251,0.13,-0.963,-0.074,-0.092,0.284,10.144,0,26.56,330,0,0,31.932519,345.07,,1,1,1,1,,,,,0.8
46,0.24,0.132,-0.778,0.147,-0.105,0.329,10.227,0,26.56,330,0,0,31.932519,345.07,,1,1,1,1,,,,,0.8
46.25,0.19,0.089,-0.507,0.347,-0.081,0.322,10.217,0,28.4,330,0,0,34.144712,346.77,,1,1,1,1,,,,,0.8
46.5,0.108,0.008,-0.186,0.504,-0.063,0.248,10.206,0,28.4,330,0,0,34.144712,346.77,,1,1,1,1,,,,,0.8
46.75,0.008,-0.104,0.153,0.6,-0.01,0.117,10.099,0,29.33,330,0,0,35.262831,348.87,,1,1,1,1,,,,,0.8
47,-0.096,-0.226,0.466,0.615,0.037,-0.042,9.981,0,29.33,330,0,0,35.262831,348.87,,1,1,1,1,,,,,0.8
47.25,-0.175,-0.351,0.719,0.561,0.09,-0.203,9.84,0,29.33,330,0,0,35.262831,344.47,,1,1,1,1,,,,,0.8
47.5,-0.216,-0.461,0.882,0.433,0.14,-0.328,9.693,0,29.33,330,0,0,35.262831,344.47,,1,1,1,1,,,,,0.8
47.75,-0.214,-0.542,0.939,0.266,0.168,-0.348,9.582,0,29.33,330,0,0,35.262831,345.67,,1,1,1,1,,,,,0.8
48,-0.172,-0.583,0.888,0.066,0.193,-0.31,9.488,0,29.33,330,0,0,35.262831,345.67,,1,1,1,1,,,,,0.8
