Time(s),Time(m),Wind Speed (knots @h.anem),Wind Direction (Relative to vessel long. axis@h.anem),,,
59.75,1.0,20,-5,,,
60,1.0,20,-5,,,
60.25,1.0,20,-5,,,
60.5,1.0,20,-5,,,
60.75,1.0,20,-5,,,
61,1.0,20,-5,,,
61.25,1.0,20,-5,,,
61.5,1.0,20,-5,,,
61.75,1.0,20,-5,,,
62,1.0,20,-5,,,
62.25,1.0,20,-5,,,
62.5,1.0,20,-5,,,
62.75,1.0,20,-5,,,
63,1.1,20,-5,,,
63.25,1.1,20,-5,,,
63.5,1.1,20,-5,,,
63.75,1.1,20,-5,,,
64,1.1,20,-5,,,
64.25,1.1,20,-5,,,
64.5,1.1,20,-5,,,
64.75,1.1,20,-5,,,
65,1.1,20,-5,,,
65.25,1.1,20,-5,,,
65.5,1.1,20,-5,,,
65.75,1.1,20,-5,,,
66,1.1,20,-5,,,
66.25,1.1,20,-5,,,
66.5,1.1,20,-5,,,
66.75,1.1,20,-5,,,
67,1.1,20,-5,,,
67.25,1.1,20,-5,,,
67.5,1.1,20,-5,,,
67.75,1.1,20,-5,,,
68,1.1,20,-5,,,
68.25,1.1,20,-5,,,
68.5,1.1,20,-5,,,
68.75,1.1,20,-5,,,
69,1.2,20,-5,,,
69.25,1.2,20,-5,,,
69.5,1.2,20,-5,,,
69.75,1.2,20,-5,,,
70,1.2,20,-5,,,
70.25,1.2,20,-5,,,
70.5,1.2,20,-5,,,
70.75,1.2,20,-5,,,
71,1.2,20,-5,,,
71.25,1.2,20,-5,,,
71.5,1.2,20,-5,,,
71.75,1.2,20,-5,,,
72,1.2,20,-5,,,
72.25,1.2,20,-5,,,
72.5,1.2,20,-5,,,
72.75,1.2,20,-5,,,
73,1.2,20,-5,,,
73.25,1.2,20,-5,,,
73.5,1.2,20,-5,,,
73.75,1.2,20,-5,,,
74,1.2,20,-5,,,
74.25,1.2,20,-5,,,
74.5,1.2,20,-5,,,
74.75,1.2,20,-5,,,
75,1.3,20,-5,,,
75.25,1.3,20,-5,,,
75.5,1.3,20,-5,,,
75.75,1.3,20,-5,,,
76,1.3,20,-5,,,
76.25,1.3,20,-5,,,
76.5,1.3,20,-5,,,
76.75,1.3,20,-5,,,
77,1.3,20,-5,,,
77.25,1.3,20,-5,,,
77.5,1.3,20,-5,,,
77.75,1.3,20,-5,,,
78,1.3,20,-5,,,
78.25,1.3,20,-5,,,
78.5,1.3,20,-5,,,
78.75,1.3,20,-5,,,
79,1.3,20,-5,,,
79.25,1.3,20,-5,,,
79.5,1.3,20,-5,,,
79.75,1.3,20,-5,,,
80,1.3,20,-5,,,
80.25,1.3,20,-5,,,
80.5,1.3,20,-5,,,
80.75,1.3,20,-5,,,
81,1.4,20,-5,,,
81.25,1.4,20,-5,,,
81.5,1.4,20,-5,,,
81.75,1.4,20,-5,,,
82,1.4,20,-5,,,
82.25,1.4,20,-5,,,
82.5,1.4,20,-5,,,
82.75,1.4,20,-5,,,
83,1.4,20,-5,,,
83.25,1.4,20,-5,,,
83.5,1.4,20,-5,,,
83.75,1.4,20,-5,,,
84,1.4,20,-5,,,
84.25,1.4,20,-5,,,
84.5,1.4,20,-5,,,
84.75,1.4,20,-5,,,
85,1.4,20,-5,,,
85.25,1.4,20,-5,,,
85.5,1.4,20,-5,,,
85.75,1.4,20,-5,,,
86,1.4,20,-5,,,
86.25,1.4,20,-5,,,
86.5,1.4,20,-5,,,
86.75,1.4,20,-5,,,
87,1.5,20,-5,,,
87.25,1.5,20,-5,,,
87.5,1.5,20,-5,,,
87.75,1.5,20,-5,,,
88,1.5,20,-5,,,
88.25,1.5,20,-5,,,
88.5,1.5,20,-5,,,
88.75,1.5,20,-5,,,
89,1.5,20,-5,,,
89.25,1.5,20,-5,,,
89.5,1.5,20,-5,,,
89.75,1.5,20,-5,,,
90,1.5,20,-5,,,
90.25,1.5,20,-5,,,
90.5,1.5,20,-5,,,
90.75,1.5,20,-5,,,
91,1.5,20,-5,,,
91.25,1.5,20,-5,,,
91.5,1.5,20,-5,,,
91.75,1.5,20,-5,,,
92,1.5,20,-5,,,
92.25,1.5,20,-5,,,
92.5,1.5,20,-5,,,
92.75,1.5,20,-5,,,
93,1.6,20,-5,,,
93.25,1.6,20,-5,,,
93.5,1.6,20,-5,,,
93.75,1.6,20,-5,,,
94,1.6,20,-5,,,
94.25,1.6,20,-5,,,
94.5,1.6,20,-5,,,
94.75,1.6,20,-5,,,
95,1.6,20,-5,,,
95.25,1.6,20,-5,,,
95.5,1.6,20,-5,,,
95.75,1.6,20,-5,,,
96,1.6,20,-5,,,
96.25,1.6,20,-5,,,
96.5,1.6,20,-5,,,
96.75,1.6,20,-5,,,
97,1.6,20,-5,,,
97.25,1.6,20,-5,,,
97.5,1.6,20,-5,,,
97.75,1.6,20,-5,,,
98,1.6,20,-5,,,
98.25,1.6,20,-5,,,
98.5,1.6,20,-5,,,
98.75,1.6,20,-5,,,
99,1.7,20,-5,,,
99.25,1.7,20,-5,,,
99.5,1.7,20,-5,,,
99.75,1.7,20,-5,,,
100,1.7,20,-5,,,
100.25,1.7,20,-5,,,
100.5,1.7,20,-5,,,
100.75,1.7,20,-5,,,
101,1.7,20,-5,,,
101.25,1.7,20,-5,,,
101.5,1.7,20,-5,,,
101.75,1.7,20,-5,,,
102,1.7,20,-5,,,
102.25,1.7,20,-5,,,
102.5,1.7,20,-5,,,
102.75,1.7,20,-5,,,
103,1.7,20,-5,,,
103.25,1.7,20,-5,,,
103.5,1.7,20,-5,,,
103.75,1.7,20,-5,,,
104,1.7,20,-5,,,
104.25,1.7,20,-5,,,
104.5,1.7,20,-5,,,
104.75,1.7,20,-5,,,
105,1.8,20,-5,,,
105.25,1.8,20,-5,,,
105.5,1.8,20,-5,,,
105.75,1.8,20,-5,,,
106,1.8,20,-5,,,
106.25,1.8,20,-5,,,
106.5,1.8,20,-5,,,
106.75,1.8,20,-5,,,
107,1.8,20,-5,,,
107.25,1.8,20,-5,,,
107.5,1.8,20,-5,,,
107.75,1.8,20,-5,,,
108,1.8,20,-5,,,
108.25,1.8,20,-5,,,
108.5,1.8,20,-5,,,
108.75,1.8,20,-5,,,
109,1.8,20,-5,,,
109.25,1.8,20,-5,,,
109.5,1.8,20,-5,,,
109.75,1.8,20,-5,,,
110,1.8,20,-5,,,
110.25,1.8,20,-5,,,
110.5,1.8,20,-5,,,
110.75,1.8,20,-5,,,
111,1.9,20,-5,,,
111.25,1.9,20,-5,,,
111.5,1.9,20,-5,,,
111.75,1.9,20,-5,,,
112,1.9,20,-5,,,
112.25,1.9,20,-5,,,
112.5,1.9,20,-5,,,
112.75,1.9,20,-5,,,
113,1.9,20,-5,,,
113.25,1.9,20,-5,,,
113.5,1.9,20,-5,,,
113.75,1.9,20,-5,,,
114,1.9,20,-5,,,
114.25,1.9,20,-5,,,
114.5,1.9,20,-5,,,
114.75,1.9,20,-5,,,
115,1.9,20,-5,,,
115.25,1.9,20,-5,,,
115.5,1.9,20,-5,,,
115.75,1.9,20,-5,,,
116,1.9,20,-5,,,
116.25,1.9,20,-5,,,
116.5,1.9,20,-5,,,
116.75,1.9,20,-5,,,
117,2.0,20,-5,,,
117.25,2.0,20,-5,,,
117.5,2.0,20,-5,,,
117.75,2.0,20,-5,,,
118,2.0,20,-5,,,
118.25,2.0,20,-5,,,
118.5,2.0,20,-5,,,
118.75,2.0,20,-5,,,
119,2.0,20,-5,,,
119.25,2.0,20,-5,,,
119.5,2.0,20,-5,,,
119.75,2.0,20,-5,,,
120,2.0,20,-5,,,
120.25,2.0,20,-5,,,
120.5,2.0,20,-5,,,
120.75,2.0,20,-5,,,
121,2.0,20,-5,,,
121.25,2.0,20,-5,,,
121.5,2.0,20,-5,,,
121.75,2.0,20,-5,,,
122,2.0,20,-5,,,
122.25,2.0,20,-5,,,
122.5,2.0,20,-5,,,
122.75,2.0,20,-5,,,
123,2.1,20,-5,,,
123.25,2.1,20,-5,,,
123.5,2.1,20,-5,,,
123.75,2.1,20,-5,,,
124,2.1,20,-5,,,
124.25,2.1,20,-5,,,
124.5,2.1,20,-5,,,
124.75,2.1,20,-5,,,
125,2.1,20,-5,,,
125.25,2.1,20,-5,,,
125.5,2.1,20,-5,,,
125.75,2.1,20,-5,,,
126,2.1,20,-5,,,
126.25,2.1,20,-5,,,
126.5,2.1,20,-5,,,
126.75,2.1,20,-5,,,
127,2.1,20,-5,,,
127.25,2.1,20,-5,,,
127.5,2.1,20,-5,,,
127.75,2.1,20,-5,,,
128,2.1,20,-5,,,
128.25,2.1,20,-5,,,
128.5,2.1,20,-5,,,
128.75,2.1,20,-5,,,
129,2.2,20,-5,,,
129.25,2.2,20,-5,,,
129.5,2.2,20,-5,,,
129.75,2.2,20,-5,,,
130,2.2,20,-5,,,
130.25,2.2,20,-5,,,
130.5,2.2,20,-5,,,
130.75,2.2,20,-5,,,
131,2.2,20,-5,,,
131.25,2.2,20,-5,,,
131.5,2.2,20,-5,,,
131.75,2.2,20,-5,,,
132,2.2,20,-5,,,
132.25,2.2,20,-5,,,
132.5,2.2,20,-5,,,
132.75,2.2,20,-5,,,
133,2.2,20,-5,,,
133.25,2.2,20,-5,,,
133.5,2.2,20,-5,,,
133.75,2.2,20,-5,,,
134,2.2,20,-5,,,
134.25,2.2,20,-5,,,
134.5,2.2,20,-5,,,
134.75,2.2,20,-5,,,
135,2.3,20,-5,,,
135.25,2.3,20,-5,,,
135.5,2.3,20,-5,,,
135.75,2.3,20,-5,,,
136,2.3,20,-5,,,
136.25,2.3,20,-5,,,
136.5,2.3,20,-5,,,
136.75,2.3,20,-5,,,
137,2.3,20,-5,,,
137.25,2.3,20,-5,,,
137.5,2.3,20,-5,,,
137.75,2.3,20,-5,,,
138,2.3,20,-5,,,
138.25,2.3,20,-5,,,
138.5,2.3,20,-5,,,
138.75,2.3,20,-5,,,
139,2.3,20,-5,,,
139.25,2.3,20,-5,,,
139.5,2.3,20,-5,,,
139.75,2.3,20,-5,,,
140,2.3,20,-5,,,
140.25,2.3,20,-5,,,
140.5,2.3,20,-5,,,
140.75,2.3,20,-5,,,
141,2.4,20,-5,,,
141.25,2.4,20,-5,,,
141.5,2.4,20,-5,,,
141.75,2.4,20,-5,,,
142,2.4,20,-5,,,
142.25,2.4,20,-5,,,
142.5,2.4,20,-5,,,
142.75,2.4,20,-5,,,
143,2.4,20,-5,,,
143.25,2.4,20,-5,,,
143.5,2.4,20,-5,,,
143.75,2.4,20,-5,,,
144,2.4,20,-5,,,
144.25,2.4,20,-5,,,
144.5,2.4,20,-5,,,
144.75,2.4,20,-5,,,
145,2.4,20,-5,,,
145.25,2.4,20,-5,,,
145.5,2.4,20,-5,,,
145.75,2.4,20,-5,,,
146,2.4,20,-5,,,
146.25,2.4,20,-5,,,
146.5,2.4,20,-5,,,
146.75,2.4,20,-5,,,
147,2.5,20,-5,,,
147.25,2.5,20,-5,,,
147.5,2.5,20,-5,,,
147.75,2.5,20,-5,,,
148,2.5,20,-5,,,
148.25,2.5,20,-5,,,
148.5,2.5,20,-5,,,
148.75,2.5,20,-5,,,
149,2.5,20,-5,,,
149.25,2.5,20,-5,,,
149.5,2.5,20,-5,,,
149.75,2.5,20,-5,,,
150,2.5,20,-5,,,
150.25,2.5,20,-5,,,
150.5,2.5,20,-5,,,
150.75,2.5,20,-5,,,
151,2.5,20,-5,,,
151.25,2.5,20,-5,,,
151.5,2.5,20,-5,,,
151.75,2.5,20,-5,,,
152,2.5,20,-5,,,
152.25,2.5,20,-5,,,
152.5,2.5,20,-5,,,
152.75,2.5,20,-5,,,
153,2.6,20,-5,,,
153.25,2.6,20,-5,,,
153.5,2.6,20,-5,,,
153.75,2.6,20,-5,,,
154,2.6,20,-5,,,
154.25,2.6,20,-5,,,
154.5,2.6,20,-5,,,
154.75,2.6,20,-5,,,
155,2.6,20,-5,,,
155.25,2.6,20,-5,,,
155.5,2.6,20,-5,,,
155.75,2.6,20,-5,,,
156,2.6,20,-5,,,
156.25,2.6,20,-5,,,
156.5,2.6,20,-5,,,
156.75,2.6,20,-5,,,
157,2.6,20,-5,,,
157.25,2.6,20,-5,,,
157.5,2.6,20,-5,,,
157.75,2.6,20,-5,,,
158,2.6,20,-5,,,
158.25,2.6,20,-5,,,
158.5,2.6,20,-5,,,
158.75,2.6,20,-5,,,
159,2.7,20,-5,,,
159.25,2.7,20,-5,,,
159.5,2.7,20,-5,,,
159.75,2.7,20,-5,,,
160,2.7,20,-5,,,
160.25,2.7,20,-5,,,
160.5,2.7,20,-5,,,
160.75,2.7,20,-5,,,
161,2.7,20,-5,,,
161.25,2.7,20,-5,,,
161.5,2.7,20,-5,,,
161.75,2.7,20,-5,,,
162,2.7,20,-5,,,
162.25,2.7,20,-5,,,
162.5,2.7,20,-5,,,
162.75,2.7,20,-5,,,
163,2.7,20,-5,,,
163.25,2.7,20,-5,,,
163.5,2.7,20,-5,,,
163.75,2.7,20,-5,,,
164,2.7,20,-5,,,
164.25,2.7,20,-5,,,
164.5,2.7,20,-5,,,
164.75,2.7,20,-5,,,
165,2.8,20,-5,,,
165.25,2.8,20,-5,,,
165.5,2.8,20,-5,,,
165.75,2.8,20,-5,,,
166,2.8,20,-5,,,
166.25,2.8,20,-5,,,
166.5,2.8,20,-5,,,
166.75,2.8,20,-5,,,
167,2.8,20,-5,,,
167.25,2.8,20,-5,,,
167.5,2.8,20,-5,,,
167.75,2.8,20,-5,,,
168,2.8,20,-5,,,
168.25,2.8,20,-5,,,
168.5,2.8,20,-5,,,
168.75,2.8,20,-5,,,
169,2.8,20,-5,,,
169.25,2.8,20,-5,,,
169.5,2.8,20,-5,,,
169.75,2.8,20,-5,,,
170,2.8,20,-5,,,
170.25,2.8,20,-5,,,
170.5,2.8,20,-5,,,
170.75,2.8,20,-5,,,
171,2.9,20,-5,,,
171.25,2.9,20,-5,,,
171.5,2.9,20,-5,,,
171.75,2.9,20,-5,,,
172,2.9,20,-5,,,
172.25,2.9,20,-5,,,
172.5,2.9,20,-5,,,
172.75,2.9,20,-5,,,
173,2.9,20,-5,,,
173.25,2.9,20,-5,,,
173.5,2.9,20,-5,,,
173.75,2.9,20,-5,,,
174,2.9,20,-5,,,
174.25,2.9,20,-5,,,
174.5,2.9,20,-5,,,
174.75,2.9,20,-5,,,
175,2.9,20,-5,,,
175.25,2.9,20,-5,,,
175.5,2.9,20,-5,,,
175.75,2.9,20,-5,,,
176,2.9,20,-5,,,
176.25,2.9,20,-5,,,
176.5,2.9,20,-5,,,
176.75,2.9,20,-5,,,
177,3.0,20,-5,,,
