Time(s),Time(m),"Roll (deg, +ve R)","Pitch (deg, +ve UP)",Heave (m),Heave Velocity (m/s),AX (m/s^2),AY (m/s^2),AZ (m/s^2),Vessel heading (degT),SOG (knots),COG (M deg),STATUS_MRU (1=OK),STATUS_GYRO (1=OK),STATUS_WIND (1=OK),STATUS_GPS (SOG_VOG) (1=OK),GPS Lat,GPS Lon,Visibility,Air Pressure,Air Temperature,Air Humidity,WX code,Cloud layer 1 altitude,Cloud layer 1 oct,Cloud layer 1 altitude,Cloud layer 1 oct,Cloud layer 1 altitude,Cloud layer 1 oct,Cloud layer 1 altitude,Cloud layer 1 oct
19819,0.3,-0.477,0.035,0.567,0.242,-0.01,-0.188,9.789,280.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19819.5,0.3,-0.519,-0.04,0.607,0.188,-0.015,-0.197,9.793,280.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19820,0.3,-0.56,-0.135,0.609,0.141,0,-0.183,9.796,280.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19820.5,0.3,-0.587,-0.243,0.582,0.1,0.022,-0.123,9.795,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19821,0.4,-0.6,-0.361,0.532,0.063,0.04,-0.067,9.793,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19821.5,0.4,-0.596,-0.481,0.463,0.023,0.07,-0.01,9.774,281.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19822,0.4,-0.57,-0.593,0.378,-0.021,0.1,0.034,9.754,281.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19822.5,0.4,-0.527,-0.687,0.277,-0.072,0.128,0.065,9.727,281.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19823,0.4,-0.47,-0.757,0.161,-0.126,0.158,0.062,9.697,281.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19823.5,0.4,-0.404,-0.793,0.034,-0.181,0.172,0.03,9.682,281.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19824,0.4,-0.336,-0.789,-0.1,-0.229,0.173,-0.01,9.681,281.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19824.5,0.4,-0.277,-0.746,-0.233,-0.265,0.172,-0.072,9.682,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19825,0.4,-0.227,-0.668,-0.356,-0.282,0.145,-0.131,9.708,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19825.5,0.4,-0.189,-0.558,-0.461,-0.282,0.115,-0.123,9.74,280.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19826,0.4,-0.165,-0.422,-0.54,-0.264,0.091,-0.147,9.768,280.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19826.5,0.4,-0.151,-0.275,-0.586,-0.225,0.049,-0.142,9.813,280.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19827,0.5,-0.15,-0.127,-0.594,-0.166,0.008,-0.111,9.866,280.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19827.5,0.5,-0.155,0.007,-0.56,-0.089,-0.015,-0.104,9.917,280.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19828,0.5,-0.172,0.116,-0.483,0.005,-0.046,-0.049,9.969,280.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19828.5,0.5,-0.199,0.191,-0.364,0.107,-0.072,-0.039,10.015,280.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19829,0.5,-0.238,0.223,-0.208,0.207,-0.076,-0.033,10.035,280.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19829.5,0.5,-0.288,0.21,-0.027,0.295,-0.081,0.018,10.042,280.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19830,0.5,-0.345,0.149,0.163,0.356,-0.059,0.024,10.008,280.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19830.5,0.5,-0.407,0.051,0.343,0.38,-0.027,0.009,9.948,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19831,0.5,-0.465,-0.075,0.496,0.366,0.004,0.031,9.879,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19831.5,0.5,-0.514,-0.218,0.603,0.309,0.043,-0.001,9.794,281.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19832,0.5,-0.554,-0.368,0.649,0.216,0.083,-0.036,9.713,281.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19832.5,0.5,-0.554,-0.368,0.649,0.216,0.083,-0.036,9.713,281.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19833,0.6,-0.572,-0.504,0.63,0.095,0.126,-0.049,9.634,281.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19833.5,0.6,-0.58,-0.617,0.546,-0.03,0.151,-0.092,9.599,281.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19834,0.6,-0.577,-0.698,0.409,-0.145,0.158,-0.152,9.596,281.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19834.5,0.6,-0.568,-0.74,0.239,-0.231,0.156,-0.137,9.633,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19835,0.6,-0.55,-0.745,0.057,-0.284,0.16,-0.161,9.665,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19835.5,0.6,-0.53,-0.714,-0.115,-0.299,0.138,-0.16,9.738,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19836,0.6,-0.506,-0.652,-0.259,-0.276,0.117,-0.121,9.796,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19836.5,0.6,-0.486,-0.565,-0.362,-0.231,0.106,-0.132,9.84,280.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19837,0.6,-0.463,-0.462,-0.42,-0.168,0.081,-0.094,9.878,280.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19837.5,0.6,-0.442,-0.349,-0.434,-0.105,0.062,-0.082,9.892,280.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19838,0.6,-0.423,-0.239,-0.41,-0.044,0.048,-0.102,9.892,280.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19838.5,0.6,-0.409,-0.137,-0.358,0.006,0.024,-0.082,9.884,280.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19839,0.7,-0.401,-0.048,-0.288,0.046,0.001,-0.053,9.884,280.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19839.5,0.7,-0.4,0.018,-0.208,0.074,-0.006,-0.033,9.866,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19840,0.7,-0.406,0.063,-0.124,0.098,-0.03,0.002,9.879,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19840.5,0.7,-0.416,0.073,-0.04,0.118,-0.037,0.02,9.877,281.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19841,0.7,-0.434,0.002,0.117,0.143,-0.032,-0.021,9.871,281.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19841.5,0.7,-0.436,-0.073,0.182,0.146,-0.015,-0.056,9.863,281.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19842,0.7,-0.436,-0.167,0.236,0.144,0.009,-0.106,9.855,281.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19842.5,0.7,-0.436,-0.167,0.236,0.144,0.009,-0.106,9.855,281.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19843,0.7,-0.421,-0.374,0.299,0.113,0.064,-0.145,9.816,281.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19843.5,0.7,-0.407,-0.47,0.302,0.079,0.102,-0.153,9.78,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19844,0.7,-0.399,-0.55,0.281,0.033,0.126,-0.118,9.748,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19844.5,0.7,-0.39,-0.605,0.235,-0.023,0.15,-0.087,9.716,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19845,0.8,-0.383,-0.63,0.165,-0.083,0.169,-0.051,9.688,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19845.5,0.8,-0.376,-0.623,0.075,-0.137,0.164,-0.024,9.69,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19846,0.8,-0.369,-0.584,-0.025,-0.179,0.152,-0.033,9.699,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19846.5,0.8,-0.359,-0.518,-0.127,-0.205,0.136,-0.036,9.718,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19847,0.8,-0.346,-0.431,-0.22,-0.209,0.105,-0.011,9.755,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19847.5,0.8,-0.337,-0.334,-0.292,-0.19,0.068,0.007,9.802,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19848,0.8,-0.327,-0.233,-0.336,-0.148,0.032,0.02,9.852,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19848.5,0.8,-0.323,-0.139,-0.344,-0.084,-0.01,0.03,9.91,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19849,0.8,-0.326,-0.065,-0.311,-0.005,-0.043,-0.005,9.957,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19849.5,0.8,-0.334,-0.019,-0.24,0.078,-0.055,-0.055,9.975,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19850,0.8,-0.347,-0.004,-0.14,0.151,-0.059,-0.097,9.977,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19850.5,0.8,-0.363,-0.023,-0.022,0.202,-0.04,-0.126,9.944,281.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19851,0.9,-0.379,-0.071,0.095,0.221,-0.01,-0.138,9.893,281.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19851.5,0.9,-0.394,-0.14,0.195,0.206,0.024,-0.127,9.827,281.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19852,0.9,-0.406,-0.224,0.263,0.157,0.057,-0.104,9.759,281.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19852.5,0.9,-0.417,-0.308,0.289,0.085,0.09,-0.089,9.698,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19853,0.9,-0.428,-0.386,0.269,0,0.108,-0.085,9.664,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19853.5,0.9,-0.443,-0.444,0.209,-0.08,0.123,-0.096,9.657,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19854,0.9,-0.457,-0.481,0.122,-0.141,0.124,-0.102,9.683,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19854.5,0.9,-0.478,-0.494,0.025,-0.167,0.11,-0.089,9.748,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19855,0.9,-0.499,-0.486,-0.062,-0.155,0.1,-0.078,9.816,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19855.5,0.9,-0.519,-0.461,-0.12,-0.106,0.08,-0.058,9.895,281.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19856,0.9,-0.532,-0.428,-0.14,-0.034,0.066,-0.017,9.946,281.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19856.5,0.9,-0.536,-0.396,-0.119,0.044,0.051,0.005,9.977,281.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19857,1.0,-0.527,-0.363,-0.065,0.113,0.046,0.022,9.966,281.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19857.5,1.0,-0.502,-0.338,0.008,0.155,0.042,0.016,9.929,281.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19858,1.0,-0.457,-0.32,0.084,0.167,0.044,-0.011,9.87,281.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19858.5,1.0,-0.401,-0.307,0.144,0.141,0.048,-0.05,9.795,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19859,1.0,-0.34,-0.297,0.173,0.085,0.052,-0.101,9.73,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19859.5,1.0,-0.283,-0.284,0.164,0.007,0.059,-0.12,9.671,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19860,1.0,-0.283,-0.284,0.164,0.007,0.059,-0.12,9.671,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19860.5,1.0,-0.245,-0.268,0.116,-0.075,0.057,-0.113,9.65,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19861,1.0,-0.23,-0.247,0.037,-0.149,0.058,-0.095,9.647,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19861.5,1.0,-0.241,-0.223,-0.062,-0.201,0.055,-0.085,9.675,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19862,1.0,-0.28,-0.201,-0.164,-0.229,0.054,-0.076,9.709,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19862.5,1.0,-0.339,-0.183,-0.255,-0.226,0.046,-0.074,9.764,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19863,1.1,-0.408,-0.17,-0.321,-0.198,0.043,-0.086,9.812,280.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19863.5,1.1,-0.476,-0.169,-0.355,-0.146,0.034,-0.113,9.867,281.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19864,1.1,-0.529,-0.174,-0.35,-0.079,0.03,-0.131,9.905,281.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
