Time(s),Time(m),Wind Speed (knots @h.anem),Wind Direction (Relative to vessel long. axis@h.anem),,,
40,0.7,15,40,,,
40.25,0.7,15,40,,,
40.5,0.7,15,40,,,
40.75,0.7,15,40,,,
41,0.7,15,40,,,
41.25,0.7,15,40,,,
41.5,0.7,15,40,,,
41.75,0.7,15,40,,,
42,0.7,15,40,,,
42.25,0.7,15,40,,,
42.5,0.7,15,40,,,
42.75,0.7,15,40,,,
43,0.7,15,40,,,
43.25,0.7,15,40,,,
43.5,0.7,15,40,,,
43.75,0.7,15,40,,,
44,0.7,15,40,,,
44.25,0.7,15,40,,,
44.5,0.7,15,40,,,
44.75,0.7,15,40,,,
45,0.8,15,40,,,
45.25,0.8,15,40,,,
45.5,0.8,15,40,,,
45.75,0.8,15,40,,,
46,0.8,15,40,,,
46.25,0.8,15,40,,,
46.5,0.8,15,40,,,
46.75,0.8,15,40,,,
47,0.8,15,40,,,
47.25,0.8,15,40,,,
47.5,0.8,15,40,,,
47.75,0.8,15,40,,,
48,0.8,15,40,,,
48.25,0.8,15,40,,,
48.5,0.8,15,40,,,
48.75,0.8,15,40,,,
49,0.8,15,40,,,
49.25,0.8,15,40,,,
49.5,0.8,15,40,,,
49.75,0.8,15,40,,,
50,0.8,15,40,,,
50.25,0.8,15,40,,,
50.5,0.8,15,40,,,
50.75,0.8,15,40,,,
51,0.9,15,40,,,
51.25,0.9,15,40,,,
51.5,0.9,15,40,,,
51.75,0.9,15,40,,,
52,0.9,15,40,,,
52.25,0.9,15,40,,,
52.5,0.9,15,40,,,
52.75,0.9,15,40,,,
53,0.9,15,40,,,
53.25,0.9,15,40,,,
53.5,0.9,15,40,,,
53.75,0.9,15,40,,,
54,0.9,15,40,,,
54.25,0.9,15,40,,,
54.5,0.9,15,40,,,
54.75,0.9,15,40,,,
55,0.9,15,40,,,
55.25,0.9,15,40,,,
55.5,0.9,15,40,,,
55.75,0.9,15,40,,,
56,0.9,15,40,,,
56.25,0.9,15,40,,,
56.5,0.9,15,40,,,
56.75,0.9,15,40,,,
57,1.0,15,40,,,
57.25,1.0,15,40,,,
57.5,1.0,15,40,,,
57.75,1.0,15,40,,,
58,1.0,15,40,,,
58.25,1.0,15,40,,,
58.5,1.0,15,40,,,
58.75,1.0,15,40,,,
59,1.0,15,40,,,
59.25,1.0,15,40,,,
59.5,1.0,15,40,,,
59.75,1.0,15,40,,,
60,1.0,15,40,,,
60.25,1.0,15,40,,,
60.5,1.0,15,40,,,
60.75,1.0,15,40,,,
61,1.0,15,40,,,
61.25,1.0,15,40,,,
61.5,1.0,15,40,,,
61.75,1.0,15,40,,,
62,1.0,15,40,,,
62.25,1.0,15,40,,,
62.5,1.0,15,40,,,
62.75,1.0,15,40,,,
63,1.1,15,40,,,
63.25,1.1,15,40,,,
63.5,1.1,15,40,,,
63.75,1.1,15,40,,,
64,1.1,15,40,,,
64.25,1.1,15,40,,,
64.5,1.1,15,40,,,
64.75,1.1,15,40,,,
65,1.1,15,40,,,
65.25,1.1,15,40,,,
65.5,1.1,15,40,,,
65.75,1.1,15,40,,,
66,1.1,15,40,,,
66.25,1.1,15,40,,,
66.5,1.1,15,40,,,
66.75,1.1,15,40,,,
67,1.1,15,40,,,
67.25,1.1,15,40,,,
67.5,1.1,15,40,,,
67.75,1.1,15,40,,,
68,1.1,15,40,,,
68.25,1.1,15,40,,,
68.5,1.1,15,40,,,
68.75,1.1,15,40,,,
69,1.2,15,40,,,
69.25,1.2,15,40,,,
69.5,1.2,15,40,,,
69.75,1.2,15,40,,,
70,1.2,15,40,,,
70.25,1.2,15,40,,,
70.5,1.2,15,40,,,
70.75,1.2,15,40,,,
71,1.2,15,40,,,
71.25,1.2,15,40,,,
71.5,1.2,15,40,,,
71.75,1.2,15,40,,,
72,1.2,15,40,,,
72.25,1.2,15,40,,,
72.5,1.2,15,40,,,
72.75,1.2,15,40,,,
73,1.2,15,40,,,
73.25,1.2,15,40,,,
73.5,1.2,15,40,,,
73.75,1.2,15,40,,,
74,1.2,15,40,,,
74.25,1.2,15,40,,,
74.5,1.2,15,40,,,
74.75,1.2,15,40,,,
75,1.3,15,40,,,
75.25,1.3,15,40,,,
75.5,1.3,15,40,,,
75.75,1.3,15,40,,,
76,1.3,15,40,,,
76.25,1.3,15,40,,,
76.5,1.3,15,40,,,
76.75,1.3,15,40,,,
77,1.3,15,40,,,
77.25,1.3,15,40,,,
77.5,1.3,15,40,,,
77.75,1.3,15,40,,,
78,1.3,15,40,,,
78.25,1.3,15,40,,,
78.5,1.3,15,40,,,
78.75,1.3,15,40,,,
79,1.3,15,40,,,
79.25,1.3,15,40,,,
79.5,1.3,15,40,,,
79.75,1.3,15,40,,,
80,1.3,15,40,,,
80.25,1.3,15,40,,,
80.5,1.3,15,40,,,
80.75,1.3,15,40,,,
81,1.4,15,40,,,
81.25,1.4,15,40,,,
81.5,1.4,15,40,,,
81.75,1.4,15,40,,,
82,1.4,15,40,,,
82.25,1.4,15,40,,,
82.5,1.4,15,40,,,
82.75,1.4,15,40,,,
83,1.4,15,40,,,
83.25,1.4,15,40,,,
83.5,1.4,15,40,,,
83.75,1.4,15,40,,,
84,1.4,15,40,,,
84.25,1.4,15,40,,,
84.5,1.4,15,40,,,
84.75,1.4,15,40,,,
85,1.4,15,40,,,
85.25,1.4,15,40,,,
85.5,1.4,15,40,,,
85.75,1.4,15,40,,,
86,1.4,15,40,,,
86.25,1.4,15,40,,,
86.5,1.4,15,40,,,
86.75,1.4,15,40,,,
87,1.5,15,40,,,
87.25,1.5,15,40,,,
87.5,1.5,15,40,,,
87.75,1.5,15,40,,,
88,1.5,15,40,,,
88.25,1.5,15,40,,,
88.5,1.5,15,40,,,
88.75,1.5,15,40,,,
89,1.5,15,40,,,
89.25,1.5,15,40,,,
89.5,1.5,15,40,,,
89.75,1.5,15,40,,,
90,1.5,15,40,,,
90.25,1.5,15,40,,,
90.5,1.5,15,40,,,
90.75,1.5,15,40,,,
91,1.5,15,40,,,
91.25,1.5,15,40,,,
91.5,1.5,15,40,,,
91.75,1.5,15,40,,,
92,1.5,15,40,,,
92.25,1.5,15,40,,,
92.5,1.5,15,40,,,
92.75,1.5,15,40,,,
93,1.6,15,40,,,
93.25,1.6,15,40,,,
93.5,1.6,15,40,,,
93.75,1.6,15,40,,,
94,1.6,15,40,,,
94.25,1.6,15,40,,,
94.5,1.6,15,40,,,
94.75,1.6,15,40,,,
95,1.6,15,40,,,
95.25,1.6,15,40,,,
95.5,1.6,15,40,,,
95.75,1.6,15,40,,,
96,1.6,15,40,,,
96.25,1.6,15,40,,,
96.5,1.6,15,40,,,
96.75,1.6,15,40,,,
97,1.6,15,40,,,
97.25,1.6,15,40,,,
97.5,1.6,15,40,,,
97.75,1.6,15,40,,,
98,1.6,15,40,,,
98.25,1.6,15,40,,,
98.5,1.6,15,40,,,
98.75,1.6,15,40,,,
99,1.7,15,40,,,
99.25,1.7,15,40,,,
99.5,1.7,15,40,,,
99.75,1.7,15,40,,,
100,1.7,15,40,,,
100.25,1.7,15,40,,,
100.5,1.7,15,40,,,
100.75,1.7,15,40,,,
101,1.7,15,40,,,
101.25,1.7,15,40,,,
101.5,1.7,15,40,,,
101.75,1.7,15,40,,,
102,1.7,15,40,,,
102.25,1.7,15,40,,,
102.5,1.7,15,40,,,
102.75,1.7,15,40,,,
103,1.7,15,40,,,
103.25,1.7,15,40,,,
103.5,1.7,15,40,,,
103.75,1.7,15,40,,,
104,1.7,15,40,,,
104.25,1.7,15,40,,,
104.5,1.7,15,40,,,
104.75,1.7,15,40,,,
105,1.8,15,40,,,
105.25,1.8,15,40,,,
105.5,1.8,15,40,,,
105.75,1.8,15,40,,,
106,1.8,15,40,,,
106.25,1.8,15,40,,,
106.5,1.8,15,40,,,
106.75,1.8,15,40,,,
107,1.8,15,40,,,
107.25,1.8,15,40,,,
107.5,1.8,15,40,,,
107.75,1.8,15,40,,,
108,1.8,15,40,,,
108.25,1.8,15,40,,,
108.5,1.8,15,40,,,
108.75,1.8,15,40,,,
109,1.8,15,40,,,
109.25,1.8,15,40,,,
109.5,1.8,15,40,,,
109.75,1.8,15,40,,,
110,1.8,15,40,,,
110.25,1.8,15,40,,,
110.5,1.8,15,40,,,
110.75,1.8,15,40,,,
111,1.9,15,40,,,
111.25,1.9,15,40,,,
111.5,1.9,15,40,,,
111.75,1.9,15,40,,,
112,1.9,15,40,,,
112.25,1.9,15,40,,,
112.5,1.9,15,40,,,
112.75,1.9,15,40,,,
113,1.9,15,40,,,
113.25,1.9,15,40,,,
113.5,1.9,15,40,,,
113.75,1.9,15,40,,,
114,1.9,15,40,,,
114.25,1.9,15,40,,,
114.5,1.9,15,40,,,
114.75,1.9,15,40,,,
115,1.9,15,40,,,
115.25,1.9,15,40,,,
115.5,1.9,15,40,,,
115.75,1.9,15,40,,,
116,1.9,15,40,,,
116.25,1.9,15,40,,,
116.5,1.9,15,40,,,
116.75,1.9,15,40,,,
117,2.0,15,40,,,
117.25,2.0,15,40,,,
117.5,2.0,15,40,,,
117.75,2.0,15,40,,,
118,2.0,15,40,,,
118.25,2.0,15,40,,,
118.5,2.0,15,40,,,
118.75,2.0,15,40,,,
119,2.0,15,40,,,
119.25,2.0,15,40,,,
119.5,2.0,15,40,,,
119.75,2.0,15,40,,,
120,2.0,15,40,,,
120.25,2.0,15,40,,,
120.5,2.0,15,40,,,
120.75,2.0,15,40,,,
121,2.0,15,40,,,
121.25,2.0,15,40,,,
121.5,2.0,15,40,,,
121.75,2.0,15,40,,,
122,2.0,15,40,,,
122.25,2.0,15,40,,,
122.5,2.0,15,40,,,
122.75,2.0,15,40,,,
123,2.1,15,40,,,
123.25,2.1,15,40,,,
123.5,2.1,15,40,,,
123.75,2.1,15,40,,,
124,2.1,15,40,,,
124.25,2.1,15,40,,,
124.5,2.1,15,40,,,
124.75,2.1,15,40,,,
125,2.1,15,40,,,
125.25,2.1,15,40,,,
125.5,2.1,15,40,,,
125.75,2.1,15,40,,,
126,2.1,15,40,,,
126.25,2.1,15,40,,,
126.5,2.1,15,40,,,
126.75,2.1,15,40,,,
127,2.1,15,40,,,
127.25,2.1,15,40,,,
127.5,2.1,15,40,,,
127.75,2.1,15,40,,,
128,2.1,15,40,,,
128.25,2.1,15,40,,,
128.5,2.1,15,40,,,
128.75,2.1,15,40,,,
129,2.2,15,40,,,
129.25,2.2,15,40,,,
129.5,2.2,15,40,,,
129.75,2.2,15,40,,,
130,2.2,15,40,,,
130.25,2.2,15,40,,,
130.5,2.2,15,40,,,
130.75,2.2,15,40,,,
131,2.2,15,40,,,
131.25,2.2,15,40,,,
131.5,2.2,15,40,,,
131.75,2.2,15,40,,,
132,2.2,15,40,,,
132.25,2.2,15,40,,,
132.5,2.2,15,40,,,
132.75,2.2,15,40,,,
133,2.2,15,40,,,
133.25,2.2,15,40,,,
133.5,2.2,15,40,,,
133.75,2.2,15,40,,,
134,2.2,15,40,,,
134.25,2.2,15,40,,,
134.5,2.2,15,40,,,
134.75,2.2,15,40,,,
135,2.3,15,40,,,
135.25,2.3,15,40,,,
135.5,2.3,15,40,,,
135.75,2.3,15,40,,,
136,2.3,15,40,,,
136.25,2.3,15,40,,,
136.5,2.3,15,40,,,
136.75,2.3,15,40,,,
137,2.3,15,40,,,
137.25,2.3,15,40,,,
137.5,2.3,15,40,,,
137.75,2.3,15,40,,,
138,2.3,15,40,,,
138.25,2.3,15,40,,,
138.5,2.3,15,40,,,
138.75,2.3,15,40,,,
139,2.3,15,40,,,
139.25,2.3,15,40,,,
139.5,2.3,15,40,,,
139.75,2.3,15,40,,,
140,2.3,15,40,,,
140.25,2.3,15,40,,,
140.5,2.3,15,40,,,
140.75,2.3,15,40,,,
141,2.4,15,40,,,
141.25,2.4,15,40,,,
141.5,2.4,15,40,,,
141.75,2.4,15,40,,,
142,2.4,15,40,,,
142.25,2.4,15,40,,,
142.5,2.4,15,40,,,
142.75,2.4,15,40,,,
143,2.4,15,40,,,
143.25,2.4,15,40,,,
143.5,2.4,15,40,,,
143.75,2.4,15,40,,,
144,2.4,15,40,,,
144.25,2.4,15,40,,,
144.5,2.4,15,40,,,
144.75,2.4,15,40,,,
145,2.4,15,40,,,
145.25,2.4,15,40,,,
145.5,2.4,15,40,,,
145.75,2.4,15,40,,,
146,2.4,15,40,,,
146.25,2.4,15,40,,,
146.5,2.4,15,40,,,
146.75,2.4,15,40,,,
147,2.5,15,40,,,
147.25,2.5,15,40,,,
147.5,2.5,15,40,,,
147.75,2.5,15,40,,,
148,2.5,15,40,,,
148.25,2.5,15,40,,,
148.5,2.5,15,40,,,
148.75,2.5,15,40,,,
149,2.5,15,40,,,
149.25,2.5,15,40,,,
149.5,2.5,15,40,,,
149.75,2.5,15,40,,,
150,2.5,15,40,,,
150.25,2.5,15,40,,,
150.5,2.5,15,40,,,
150.75,2.5,15,40,,,
151,2.5,15,40,,,
151.25,2.5,15,40,,,
151.5,2.5,15,40,,,
151.75,2.5,15,40,,,
152,2.5,15,40,,,
152.25,2.5,15,40,,,
152.5,2.5,15,40,,,
152.75,2.5,15,40,,,
153,2.6,15,40,,,
153.25,2.6,15,40,,,
153.5,2.6,15,40,,,
153.75,2.6,15,40,,,
154,2.6,15,40,,,
154.25,2.6,15,40,,,
154.5,2.6,15,40,,,
154.75,2.6,15,40,,,
155,2.6,15,40,,,
155.25,2.6,15,40,,,
155.5,2.6,15,40,,,
155.75,2.6,15,40,,,
156,2.6,15,40,,,
156.25,2.6,15,40,,,
156.5,2.6,15,40,,,
156.75,2.6,15,40,,,
157,2.6,15,40,,,
157.25,2.6,15,40,,,
157.5,2.6,15,40,,,
157.75,2.6,15,40,,,
158,2.6,15,40,,,
158.25,2.6,15,40,,,
158.5,2.6,15,40,,,
158.75,2.6,15,40,,,
159,2.7,15,40,,,
159.25,2.7,15,40,,,
159.5,2.7,15,40,,,
159.75,2.7,15,40,,,
160,2.7,15,40,,,
160.25,2.7,15,40,,,
160.5,2.7,15,40,,,
160.75,2.7,15,40,,,
161,2.7,15,40,,,
161.25,2.7,15,40,,,
161.5,2.7,15,40,,,
161.75,2.7,15,40,,,
162,2.7,15,40,,,
162.25,2.7,15,40,,,
162.5,2.7,15,40,,,
162.75,2.7,15,40,,,
163,2.7,15,40,,,
163.25,2.7,15,40,,,
163.5,2.7,15,40,,,
163.75,2.7,15,40,,,
164,2.7,15,40,,,
164.25,2.7,15,40,,,
164.5,2.7,15,40,,,
164.75,2.7,15,40,,,
165,2.8,15,40,,,
165.25,2.8,15,40,,,
165.5,2.8,15,40,,,
165.75,2.8,15,40,,,
166,2.8,15,40,,,
166.25,2.8,15,40,,,
166.5,2.8,15,40,,,
166.75,2.8,15,40,,,
167,2.8,15,40,,,
167.25,2.8,15,40,,,
167.5,2.8,15,40,,,
167.75,2.8,15,40,,,
168,2.8,15,40,,,
168.25,2.8,15,40,,,
168.5,2.8,15,40,,,
168.75,2.8,15,40,,,
169,2.8,15,40,,,
169.25,2.8,15,40,,,
169.5,2.8,15,40,,,
169.75,2.8,15,40,,,
170,2.8,15,40,,,
170.25,2.8,15,40,,,
170.5,2.8,15,40,,,
170.75,2.8,15,40,,,
171,2.9,15,40,,,
171.25,2.9,15,40,,,
171.5,2.9,15,40,,,
171.75,2.9,15,40,,,
172,2.9,15,40,,,
172.25,2.9,15,40,,,
172.5,2.9,15,40,,,
172.75,2.9,15,40,,,
173,2.9,15,40,,,
173.25,2.9,15,40,,,
173.5,2.9,15,40,,,
173.75,2.9,15,40,,,
174,2.9,15,40,,,
174.25,2.9,15,40,,,
174.5,2.9,15,40,,,
174.75,2.9,15,40,,,
175,2.9,15,40,,,
175.25,2.9,15,40,,,
175.5,2.9,15,40,,,
175.75,2.9,15,40,,,
176,2.9,15,40,,,
176.25,2.9,15,40,,,
176.5,2.9,15,40,,,
176.75,2.9,15,40,,,
177,3.0,15,40,,,
177.25,3.0,15,40,,,
177.5,3.0,15,40,,,
177.75,3.0,15,40,,,
178,3.0,15,40,,,
178.25,3.0,15,40,,,
178.5,3.0,15,40,,,
178.75,3.0,15,40,,,
179,3.0,15,40,,,
179.25,3.0,15,40,,,
179.5,3.0,15,40,,,
179.75,3.0,15,40,,,
180,3.0,15,40,,,
180.25,3.0,15,40,,,
180.5,3.0,15,40,,,
180.75,3.0,15,40,,,
181,3.0,15,40,,,
181.25,3.0,15,40,,,
181.5,3.0,15,40,,,
181.75,3.0,15,40,,,
182,3.0,15,40,,,
182.25,3.0,15,40,,,
182.5,3.0,15,40,,,
182.75,3.0,15,40,,,
183,3.1,15,40,,,
183.25,3.1,15,40,,,
183.5,3.1,15,40,,,
183.75,3.1,15,40,,,
184,3.1,15,40,,,
184.25,3.1,15,40,,,
184.5,3.1,15,40,,,
184.75,3.1,15,40,,,
185,3.1,15,40,,,
185.25,3.1,15,40,,,
185.5,3.1,15,40,,,
185.75,3.1,15,40,,,
186,3.1,15,40,,,
186.25,3.1,15,40,,,
186.5,3.1,15,40,,,
186.75,3.1,15,40,,,
187,3.1,15,40,,,
187.25,3.1,15,40,,,
187.5,3.1,15,40,,,
187.75,3.1,15,40,,,
188,3.1,15,40,,,
188.25,3.1,15,40,,,
188.5,3.1,15,40,,,
188.75,3.1,15,40,,,
189,3.2,15,40,,,
189.25,3.2,15,40,,,
189.5,3.2,15,40,,,
189.75,3.2,15,40,,,
190,3.2,15,40,,,
190.25,3.2,15,40,,,
190.5,3.2,15,40,,,
190.75,3.2,15,40,,,
191,3.2,15,40,,,
191.25,3.2,15,40,,,
191.5,3.2,15,40,,,
191.75,3.2,15,40,,,
192,3.2,15,40,,,
192.25,3.2,15,40,,,
192.5,3.2,15,40,,,
192.75,3.2,15,40,,,
193,3.2,15,40,,,
193.25,3.2,15,40,,,
193.5,3.2,15,40,,,
193.75,3.2,15,40,,,
194,3.2,15,40,,,
194.25,3.2,15,40,,,
194.5,3.2,15,40,,,
194.75,3.2,15,40,,,
195,3.3,15,40,,,
195.25,3.3,15,40,,,
195.5,3.3,15,40,,,
195.75,3.3,15,40,,,
196,3.3,15,40,,,
196.25,3.3,15,40,,,
196.5,3.3,15,40,,,
196.75,3.3,15,40,,,
197,3.3,15,40,,,
197.25,3.3,15,40,,,
197.5,3.3,15,40,,,
197.75,3.3,15,40,,,
198,3.3,15,40,,,
198.25,3.3,15,40,,,
198.5,3.3,15,40,,,
198.75,3.3,15,40,,,
199,3.3,15,40,,,
199.25,3.3,15,40,,,
199.5,3.3,15,40,,,
199.75,3.3,15,40,,,
200,3.3,15,40,,,
200.25,3.3,15,40,,,
200.5,3.3,15,40,,,
200.75,3.3,15,40,,,
201,3.4,15,40,,,
201.25,3.4,15,40,,,
201.5,3.4,15,40,,,
201.75,3.4,15,40,,,
202,3.4,15,40,,,
202.25,3.4,15,40,,,
202.5,3.4,15,40,,,
202.75,3.4,15,40,,,
203,3.4,15,40,,,
203.25,3.4,15,40,,,
203.5,3.4,15,40,,,
203.75,3.4,15,40,,,
204,3.4,15,40,,,
204.25,3.4,15,40,,,
204.5,3.4,15,40,,,
204.75,3.4,15,40,,,
205,3.4,15,40,,,
205.25,3.4,15,40,,,
205.5,3.4,15,40,,,
205.75,3.4,15,40,,,
206,3.4,15,40,,,
206.25,3.4,15,40,,,
206.5,3.4,15,40,,,
206.75,3.4,15,40,,,
207,3.5,15,40,,,
207.25,3.5,15,40,,,
207.5,3.5,15,40,,,
207.75,3.5,15,40,,,
208,3.5,15,40,,,
208.25,3.5,15,40,,,
208.5,3.5,15,40,,,
208.75,3.5,15,40,,,
209,3.5,15,40,,,
209.25,3.5,15,40,,,
209.5,3.5,15,40,,,
209.75,3.5,15,40,,,
210,3.5,15,40,,,
210.25,3.5,15,40,,,
210.5,3.5,15,40,,,
210.75,3.5,15,40,,,
211,3.5,15,40,,,
211.25,3.5,15,40,,,
211.5,3.5,15,40,,,
211.75,3.5,15,40,,,
212,3.5,15,40,,,
212.25,3.5,15,40,,,
212.5,3.5,15,40,,,
212.75,3.5,15,40,,,
213,3.6,15,40,,,
213.25,3.6,15,40,,,
213.5,3.6,15,40,,,
213.75,3.6,15,40,,,
214,3.6,15,40,,,
214.25,3.6,15,40,,,
214.5,3.6,15,40,,,
214.75,3.6,15,40,,,
215,3.6,15,40,,,
215.25,3.6,15,40,,,
215.5,3.6,15,40,,,
215.75,3.6,15,40,,,
216,3.6,15,40,,,
216.25,3.6,15,40,,,
216.5,3.6,15,40,,,
216.75,3.6,15,40,,,
217,3.6,15,40,,,
217.25,3.6,15,40,,,
217.5,3.6,15,40,,,
217.75,3.6,15,40,,,
218,3.6,15,40,,,
218.25,3.6,15,40,,,
218.5,3.6,15,40,,,
218.75,3.6,15,40,,,
219,3.7,15,40,,,
219.25,3.7,15,40,,,
219.5,3.7,15,40,,,
219.75,3.7,15,40,,,
220,3.7,15,40,,,
220.25,3.7,15,40,,,
220.5,3.7,15,40,,,
220.75,3.7,15,40,,,
221,3.7,15,40,,,
221.25,3.7,15,40,,,
221.5,3.7,15,40,,,
221.75,3.7,15,40,,,
222,3.7,15,40,,,
222.25,3.7,15,40,,,
222.5,3.7,15,40,,,
222.75,3.7,15,40,,,
223,3.7,15,40,,,
223.25,3.7,15,40,,,
223.5,3.7,15,40,,,
223.75,3.7,15,40,,,
224,3.7,15,40,,,
224.25,3.7,15,40,,,
224.5,3.7,15,40,,,
224.75,3.7,15,40,,,
225,3.8,15,40,,,
225.25,3.8,15,40,,,
225.5,3.8,15,40,,,
225.75,3.8,15,40,,,
226,3.8,15,40,,,
226.25,3.8,15,40,,,
226.5,3.8,15,40,,,
226.75,3.8,15,40,,,
227,3.8,15,40,,,
227.25,3.8,15,40,,,
227.5,3.8,15,40,,,
227.75,3.8,15,40,,,
228,3.8,15,40,,,
228.25,3.8,15,40,,,
228.5,3.8,15,40,,,
228.75,3.8,15,40,,,
229,3.8,15,40,,,
229.25,3.8,15,40,,,
229.5,3.8,15,40,,,
229.75,3.8,15,40,,,
230,3.8,15,40,,,
230.25,3.8,15,40,,,
230.5,3.8,15,40,,,
230.75,3.8,15,40,,,
231,3.9,15,40,,,
231.25,3.9,15,40,,,
231.5,3.9,15,40,,,
231.75,3.9,15,40,,,
232,3.9,15,40,,,
232.25,3.9,15,40,,,
232.5,3.9,15,40,,,
232.75,3.9,15,40,,,
233,3.9,15,40,,,
233.25,3.9,15,40,,,
233.5,3.9,15,40,,,
233.75,3.9,15,40,,,
234,3.9,15,40,,,
234.25,3.9,15,40,,,
234.5,3.9,15,40,,,
234.75,3.9,15,40,,,
235,3.9,15,40,,,
235.25,3.9,15,40,,,
235.5,3.9,15,40,,,
235.75,3.9,15,40,,,
236,3.9,15,40,,,
236.25,3.9,15,40,,,
236.5,3.9,15,40,,,
236.75,3.9,15,40,,,
237,4.0,15,40,,,
