Time(s),Time(m),Wind Speed (knots @h.anem),Wind Direction (Relative to vessel long. axis@h.anem),,,
119.75,2.0,20,110,,,
120,2.0,20,110,,,
120.25,2.0,20,110,,,
120.5,2.0,20,110,,,
120.75,2.0,20,110,,,
121,2.0,20,110,,,
121.25,2.0,20,110,,,
121.5,2.0,20,110,,,
121.75,2.0,20,110,,,
122,2.0,20,110,,,
122.25,2.0,20,110,,,
122.5,2.0,20,110,,,
122.75,2.0,20,110,,,
123,2.1,20,110,,,
123.25,2.1,20,110,,,
123.5,2.1,20,110,,,
123.75,2.1,20,110,,,
124,2.1,20,110,,,
124.25,2.1,20,110,,,
124.5,2.1,20,110,,,
124.75,2.1,20,110,,,
125,2.1,20,110,,,
125.25,2.1,20,110,,,
125.5,2.1,20,110,,,
125.75,2.1,20,110,,,
126,2.1,20,110,,,
126.25,2.1,20,110,,,
126.5,2.1,20,110,,,
126.75,2.1,20,110,,,
127,2.1,20,110,,,
127.25,2.1,20,110,,,
127.5,2.1,20,110,,,
127.75,2.1,20,110,,,
128,2.1,20,110,,,
128.25,2.1,20,110,,,
128.5,2.1,20,110,,,
128.75,2.1,20,110,,,
129,2.2,20,110,,,
129.25,2.2,20,110,,,
129.5,2.2,20,110,,,
129.75,2.2,20,110,,,
130,2.2,20,110,,,
130.25,2.2,20,110,,,
130.5,2.2,20,110,,,
130.75,2.2,20,110,,,
131,2.2,20,110,,,
131.25,2.2,20,110,,,
131.5,2.2,20,110,,,
131.75,2.2,20,110,,,
132,2.2,20,110,,,
132.25,2.2,20,110,,,
132.5,2.2,20,110,,,
132.75,2.2,20,110,,,
133,2.2,20,110,,,
133.25,2.2,20,110,,,
133.5,2.2,20,110,,,
133.75,2.2,20,110,,,
134,2.2,20,110,,,
134.25,2.2,20,110,,,
134.5,2.2,20,110,,,
134.75,2.2,20,110,,,
135,2.3,20,110,,,
135.25,2.3,20,110,,,
135.5,2.3,20,110,,,
135.75,2.3,20,110,,,
136,2.3,20,110,,,
136.25,2.3,20,110,,,
136.5,2.3,20,110,,,
136.75,2.3,20,110,,,
137,2.3,20,110,,,
137.25,2.3,20,110,,,
137.5,2.3,20,110,,,
137.75,2.3,20,110,,,
138,2.3,20,110,,,
138.25,2.3,20,110,,,
138.5,2.3,20,110,,,
138.75,2.3,20,110,,,
139,2.3,20,110,,,
139.25,2.3,20,110,,,
139.5,2.3,20,110,,,
139.75,2.3,20,110,,,
140,2.3,20,110,,,
140.25,2.3,20,110,,,
140.5,2.3,20,110,,,
140.75,2.3,20,110,,,
141,2.4,20,110,,,
141.25,2.4,20,110,,,
141.5,2.4,20,110,,,
141.75,2.4,20,110,,,
142,2.4,20,110,,,
142.25,2.4,20,110,,,
142.5,2.4,20,110,,,
142.75,2.4,20,110,,,
143,2.4,20,110,,,
143.25,2.4,20,110,,,
143.5,2.4,20,110,,,
143.75,2.4,20,110,,,
144,2.4,20,110,,,
144.25,2.4,20,110,,,
144.5,2.4,20,110,,,
144.75,2.4,20,110,,,
145,2.4,20,110,,,
145.25,2.4,20,110,,,
145.5,2.4,20,110,,,
145.75,2.4,20,110,,,
146,2.4,20,110,,,
146.25,2.4,20,110,,,
146.5,2.4,20,110,,,
146.75,2.4,20,110,,,
147,2.5,20,110,,,
147.25,2.5,20,110,,,
147.5,2.5,20,110,,,
147.75,2.5,20,110,,,
148,2.5,20,110,,,
148.25,2.5,20,110,,,
148.5,2.5,20,110,,,
148.75,2.5,20,110,,,
149,2.5,20,110,,,
149.25,2.5,20,110,,,
149.5,2.5,20,110,,,
149.75,2.5,20,110,,,
150,2.5,35,110,,,
150.25,2.5,35,110,,,
150.5,2.5,35,110,,,
150.75,2.5,35,110,,,
151,2.5,35,110,,,
151.25,2.5,35,110,,,
151.5,2.5,35,110,,,
151.75,2.5,35,110,,,
152,2.5,35,110,,,
152.25,2.5,35,110,,,
152.5,2.5,35,110,,,
152.75,2.5,35,110,,,
153,2.6,35,110,,,
153.25,2.6,20,110,,,
153.5,2.6,20,110,,,
153.75,2.6,20,110,,,
154,2.6,20,110,,,
154.25,2.6,20,110,,,
154.5,2.6,20,110,,,
154.75,2.6,20,110,,,
155,2.6,20,110,,,
155.25,2.6,20,110,,,
155.5,2.6,20,110,,,
155.75,2.6,20,110,,,
156,2.6,20,110,,,
156.25,2.6,20,110,,,
156.5,2.6,20,110,,,
156.75,2.6,20,110,,,
157,2.6,20,110,,,
157.25,2.6,20,110,,,
157.5,2.6,20,110,,,
157.75,2.6,20,110,,,
158,2.6,20,110,,,
158.25,2.6,20,110,,,
158.5,2.6,20,110,,,
158.75,2.6,20,110,,,
159,2.7,20,110,,,
159.25,2.7,20,110,,,
159.5,2.7,20,110,,,
159.75,2.7,20,110,,,
160,2.7,20,110,,,
160.25,2.7,20,110,,,
160.5,2.7,20,110,,,
160.75,2.7,20,110,,,
161,2.7,20,110,,,
161.25,2.7,20,110,,,
161.5,2.7,20,110,,,
161.75,2.7,20,110,,,
162,2.7,20,110,,,
162.25,2.7,20,110,,,
162.5,2.7,20,110,,,
162.75,2.7,20,110,,,
163,2.7,20,110,,,
163.25,2.7,20,110,,,
163.5,2.7,20,110,,,
163.75,2.7,20,110,,,
164,2.7,20,110,,,
164.25,2.7,20,110,,,
164.5,2.7,20,110,,,
164.75,2.7,20,110,,,
165,2.8,20,110,,,
165.25,2.8,20,110,,,
165.5,2.8,20,110,,,
165.75,2.8,20,110,,,
166,2.8,20,110,,,
166.25,2.8,20,110,,,
166.5,2.8,20,110,,,
166.75,2.8,20,110,,,
167,2.8,20,110,,,
167.25,2.8,20,110,,,
167.5,2.8,20,110,,,
167.75,2.8,20,110,,,
168,2.8,20,110,,,
168.25,2.8,20,110,,,
168.5,2.8,20,110,,,
168.75,2.8,20,110,,,
169,2.8,20,110,,,
169.25,2.8,20,110,,,
169.5,2.8,20,110,,,
169.75,2.8,20,110,,,
170,2.8,20,110,,,
170.25,2.8,20,110,,,
170.5,2.8,20,110,,,
170.75,2.8,20,110,,,
171,2.9,20,110,,,
171.25,2.9,20,110,,,
171.5,2.9,20,110,,,
171.75,2.9,20,110,,,
172,2.9,20,110,,,
172.25,2.9,20,110,,,
172.5,2.9,20,110,,,
172.75,2.9,20,110,,,
173,2.9,20,110,,,
173.25,2.9,20,110,,,
173.5,2.9,20,110,,,
173.75,2.9,20,110,,,
174,2.9,20,110,,,
174.25,2.9,20,110,,,
174.5,2.9,20,110,,,
174.75,2.9,20,110,,,
175,2.9,20,110,,,
175.25,2.9,20,110,,,
175.5,2.9,20,110,,,
175.75,2.9,20,110,,,
176,2.9,20,110,,,
176.25,2.9,20,110,,,
176.5,2.9,20,110,,,
176.75,2.9,20,110,,,
177,3.0,20,110,,,
177.25,3.0,20,110,,,
177.5,3.0,20,110,,,
177.75,3.0,20,110,,,
178,3.0,20,110,,,
178.25,3.0,20,110,,,
178.5,3.0,20,110,,,
178.75,3.0,20,110,,,
179,3.0,20,110,,,
179.25,3.0,20,110,,,
179.5,3.0,20,110,,,
179.75,3.0,20,110,,,
180,3.0,20,110,,,
180.25,3.0,20,110,,,
180.5,3.0,20,110,,,
180.75,3.0,20,110,,,
181,3.0,20,110,,,
181.25,3.0,20,110,,,
181.5,3.0,20,110,,,
181.75,3.0,20,110,,,
182,3.0,20,110,,,
182.25,3.0,20,110,,,
182.5,3.0,20,110,,,
182.75,3.0,20,110,,,
183,3.1,20,110,,,
183.25,3.1,20,110,,,
183.5,3.1,20,110,,,
183.75,3.1,20,110,,,
184,3.1,20,110,,,
184.25,3.1,20,110,,,
184.5,3.1,20,110,,,
184.75,3.1,20,110,,,
185,3.1,20,110,,,
185.25,3.1,20,110,,,
185.5,3.1,20,110,,,
185.75,3.1,20,110,,,
186,3.1,20,110,,,
186.25,3.1,20,110,,,
186.5,3.1,20,110,,,
186.75,3.1,20,110,,,
187,3.1,20,110,,,
187.25,3.1,20,110,,,
187.5,3.1,20,110,,,
187.75,3.1,20,110,,,
188,3.1,20,110,,,
188.25,3.1,20,110,,,
188.5,3.1,20,110,,,
188.75,3.1,20,110,,,
189,3.2,20,110,,,
189.25,3.2,20,110,,,
189.5,3.2,20,110,,,
189.75,3.2,20,110,,,
190,3.2,20,110,,,
190.25,3.2,20,110,,,
190.5,3.2,20,110,,,
190.75,3.2,20,110,,,
191,3.2,20,110,,,
191.25,3.2,20,110,,,
191.5,3.2,20,110,,,
191.75,3.2,20,110,,,
192,3.2,20,110,,,
192.25,3.2,20,110,,,
192.5,3.2,20,110,,,
192.75,3.2,20,110,,,
193,3.2,20,110,,,
193.25,3.2,20,110,,,
193.5,3.2,20,110,,,
193.75,3.2,20,110,,,
194,3.2,20,110,,,
194.25,3.2,20,110,,,
194.5,3.2,20,110,,,
194.75,3.2,20,110,,,
195,3.3,20,110,,,
195.25,3.3,20,110,,,
195.5,3.3,20,110,,,
195.75,3.3,20,110,,,
196,3.3,20,110,,,
196.25,3.3,20,110,,,
196.5,3.3,20,110,,,
196.75,3.3,20,110,,,
197,3.3,20,110,,,
197.25,3.3,20,110,,,
197.5,3.3,20,110,,,
197.75,3.3,20,110,,,
198,3.3,20,110,,,
198.25,3.3,20,110,,,
198.5,3.3,20,110,,,
198.75,3.3,20,110,,,
199,3.3,20,110,,,
199.25,3.3,20,110,,,
199.5,3.3,20,110,,,
199.75,3.3,20,110,,,
200,3.3,20,110,,,
200.25,3.3,20,110,,,
200.5,3.3,20,110,,,
200.75,3.3,20,110,,,
201,3.4,20,110,,,
201.25,3.4,20,110,,,
201.5,3.4,20,110,,,
201.75,3.4,20,110,,,
202,3.4,20,110,,,
202.25,3.4,20,110,,,
202.5,3.4,20,110,,,
202.75,3.4,20,110,,,
203,3.4,20,110,,,
203.25,3.4,20,110,,,
203.5,3.4,20,110,,,
203.75,3.4,20,110,,,
204,3.4,20,110,,,
204.25,3.4,20,110,,,
204.5,3.4,20,110,,,
204.75,3.4,20,110,,,
205,3.4,20,110,,,
205.25,3.4,20,110,,,
205.5,3.4,20,110,,,
205.75,3.4,20,110,,,
206,3.4,20,110,,,
206.25,3.4,20,110,,,
206.5,3.4,20,110,,,
206.75,3.4,20,110,,,
207,3.5,20,110,,,
207.25,3.5,20,110,,,
207.5,3.5,20,110,,,
207.75,3.5,20,110,,,
208,3.5,20,110,,,
208.25,3.5,20,110,,,
208.5,3.5,20,110,,,
208.75,3.5,20,110,,,
209,3.5,20,110,,,
209.25,3.5,20,110,,,
209.5,3.5,20,110,,,
209.75,3.5,20,110,,,
210,3.5,20,110,,,
210.25,3.5,20,110,,,
210.5,3.5,20,110,,,
210.75,3.5,20,110,,,
211,3.5,20,110,,,
211.25,3.5,20,110,,,
211.5,3.5,20,110,,,
211.75,3.5,20,110,,,
212,3.5,20,110,,,
212.25,3.5,20,110,,,
212.5,3.5,20,110,,,
212.75,3.5,20,110,,,
213,3.6,20,110,,,
213.25,3.6,20,110,,,
213.5,3.6,20,110,,,
213.75,3.6,20,110,,,
214,3.6,20,110,,,
214.25,3.6,20,110,,,
214.5,3.6,20,110,,,
214.75,3.6,20,110,,,
215,3.6,20,110,,,
215.25,3.6,20,110,,,
215.5,3.6,20,110,,,
215.75,3.6,20,110,,,
216,3.6,20,110,,,
216.25,3.6,20,110,,,
216.5,3.6,20,110,,,
216.75,3.6,20,110,,,
217,3.6,20,110,,,
217.25,3.6,20,110,,,
217.5,3.6,20,110,,,
217.75,3.6,20,110,,,
218,3.6,20,110,,,
218.25,3.6,20,110,,,
218.5,3.6,20,110,,,
218.75,3.6,20,110,,,
219,3.7,20,110,,,
219.25,3.7,20,110,,,
219.5,3.7,20,110,,,
219.75,3.7,20,110,,,
220,3.7,20,110,,,
220.25,3.7,20,110,,,
220.5,3.7,20,110,,,
220.75,3.7,20,110,,,
221,3.7,20,110,,,
221.25,3.7,20,110,,,
221.5,3.7,20,110,,,
221.75,3.7,20,110,,,
222,3.7,20,110,,,
222.25,3.7,20,110,,,
222.5,3.7,20,110,,,
222.75,3.7,20,110,,,
223,3.7,20,110,,,
223.25,3.7,20,110,,,
223.5,3.7,20,110,,,
223.75,3.7,20,110,,,
224,3.7,20,110,,,
224.25,3.7,20,110,,,
224.5,3.7,20,110,,,
224.75,3.7,20,110,,,
225,3.8,20,110,,,
225.25,3.8,20,110,,,
225.5,3.8,20,110,,,
225.75,3.8,20,110,,,
226,3.8,20,110,,,
226.25,3.8,20,110,,,
226.5,3.8,20,110,,,
226.75,3.8,20,110,,,
227,3.8,20,110,,,
227.25,3.8,20,110,,,
227.5,3.8,20,110,,,
227.75,3.8,20,110,,,
228,3.8,20,110,,,
228.25,3.8,20,110,,,
228.5,3.8,20,110,,,
228.75,3.8,20,110,,,
229,3.8,20,110,,,
229.25,3.8,20,110,,,
229.5,3.8,20,110,,,
229.75,3.8,20,110,,,
230,3.8,20,110,,,
230.25,3.8,20,110,,,
230.5,3.8,20,110,,,
230.75,3.8,20,110,,,
231,3.9,20,110,,,
231.25,3.9,20,110,,,
231.5,3.9,20,110,,,
231.75,3.9,20,110,,,
232,3.9,20,110,,,
232.25,3.9,20,110,,,
232.5,3.9,20,110,,,
232.75,3.9,20,110,,,
233,3.9,20,110,,,
233.25,3.9,20,110,,,
233.5,3.9,20,110,,,
233.75,3.9,20,110,,,
234,3.9,20,110,,,
234.25,3.9,20,110,,,
234.5,3.9,20,110,,,
234.75,3.9,20,110,,,
235,3.9,20,110,,,
235.25,3.9,20,110,,,
235.5,3.9,20,110,,,
235.75,3.9,20,110,,,
236,3.9,20,110,,,
236.25,3.9,20,110,,,
236.5,3.9,20,110,,,
236.75,3.9,20,110,,,
237,4.0,20,110,,,
