Time(s),Time(m),"Roll (deg, +ve R)","Pitch (deg, +ve UP)",Heave (m),Heave Velocity (m/s),AX (m/s^2),AY (m/s^2),AZ (m/s^2),Vessel heading (degT),SOG (knots),COG (M deg),STATUS_MRU (1=OK),STATUS_GYRO (1=OK),STATUS_WIND (1=OK),STATUS_GPS (SOG_VOG) (1=OK),GPS Lat,GPS Lon,Visibility,Air Pressure,Air Temperature,Air Humidity,WX code,Cloud layer 1 altitude,Cloud layer 1 oct,Cloud layer 1 altitude,Cloud layer 1 oct,Cloud layer 1 altitude,Cloud layer 1 oct,Cloud layer 1 altitude,Cloud layer 1 oct
26.5,0.4,-0.192,-0.099,-0.476,-0.0085,-0.043,-0.101,10.187,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
27,0.5,-0.2075,-0.063,-0.374,0.0985,-0.048,-0.206,10.212,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
27.5,0.5,-0.2,-0.0445,-0.234,0.191,-0.061,-0.241,10.216,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
28,0.5,-0.1685,-0.0465,-0.0725,0.259,-0.049,-0.248,10.157,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
28.5,0.5,-0.117,-0.0685,0.0905,0.2945,-0.021,-0.226,10.066,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
29,0.5,-0.052,-0.1035,0.2385,0.2975,0.012,-0.193,9.959,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
29.5,0.5,0.019,-0.1515,0.355,0.269,0.05,-0.17,9.85,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
30,0.5,0.088,-0.206,0.431,0.2165,0.091,-0.155,9.745,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
30.5,0.5,0.1465,-0.261,0.461,0.1465,0.131,-0.086,9.659,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
31,0.5,0.1905,-0.3115,0.4455,0.0705,0.143,0.014,9.609,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
31.5,0.5,0.2115,-0.3525,0.389,-0.009,0.168,0.097,9.556,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
32,0.5,0.2085,-0.3835,0.2995,-0.084,0.183,0.179,9.531,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
32.5,0.5,0.182,-0.399,0.1845,-0.1505,0.187,0.22,9.52,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
33,0.6,0.136,-0.398,0.055,-0.2045,0.185,0.26,9.544,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
33.5,0.6,0.078,-0.3785,-0.077,-0.239,0.175,0.284,9.588,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
34,0.6,0.014,-0.344,-0.2,-0.2485,0.14,0.275,9.675,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
34.5,0.6,-0.0475,-0.2975,-0.3005,-0.2325,0.109,0.209,9.764,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
35,0.6,-0.101,-0.244,-0.3695,-0.1915,0.065,0.118,9.875,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
35.5,0.6,-0.1415,-0.1915,-0.398,-0.1295,0.03,0.012,9.965,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
36,0.6,-0.165,-0.1435,-0.385,-0.0545,-0.009,-0.094,10.05,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
36.5,0.6,-0.1685,-0.108,-0.3315,0.027,-0.037,-0.15,10.106,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
37,0.6,-0.1585,-0.0865,-0.244,0.102,-0.047,-0.19,10.122,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
37.5,0.6,-0.136,-0.0815,-0.1325,0.166,-0.037,-0.214,10.108,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
38,0.6,-0.106,-0.093,-0.01,0.208,-0.01,-0.189,10.05,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
38.5,0.6,-0.077,-0.1205,0.1085,0.223,0.023,-0.159,9.968,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
39,0.7,-0.0535,-0.158,0.208,0.206,0.079,-0.152,9.835,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
39.5,0.7,-0.041,-0.2015,0.2745,0.1585,0.115,-0.119,9.709,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
40,0.7,-0.042,-0.243,0.299,0.0835,0.162,-0.061,9.574,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
40.5,0.7,-0.0545,-0.2755,0.276,-0.0065,0.201,-0.01,9.481,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
41,0.7,-0.0745,-0.2955,0.2105,-0.096,0.206,0.049,9.448,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
41.5,0.7,-0.0965,-0.2985,0.1125,-0.1695,0.19,0.075,9.485,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
42,0.7,-0.117,-0.2845,-0.0005,-0.214,0.157,0.098,9.573,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
42.5,0.7,-0.128,-0.258,-0.1085,-0.218,0.1,0.066,9.723,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
43,0.7,-0.13,-0.226,-0.1915,-0.18,0.034,-0.004,9.902,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
43.5,0.7,-0.123,-0.1935,-0.2325,-0.1035,-0.014,-0.071,10.051,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
44,0.7,-0.105,-0.1685,-0.223,-0.0045,-0.073,-0.071,10.213,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
44.5,0.7,-0.082,-0.158,-0.161,0.109,-0.078,-0.055,10.281,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
45,0.8,-0.0575,-0.1645,-0.0565,0.2065,-0.066,-0.054,10.297,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
45.5,0.8,-0.0315,-0.1915,0.079,0.2965,-0.061,-0.041,10.295,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
46,0.8,-0.005,-0.2375,0.224,0.336,0.011,-0.053,10.128,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
46.5,0.8,0.022,-0.2965,0.3535,0.3325,0.064,-0.002,9.96,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
47,0.8,0.054,-0.3595,0.441,0.2575,0.172,0.002,9.641,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
47.5,0.8,0.0875,-0.414,0.4615,0.1335,0.219,0.002,9.438,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
48,0.8,0.1255,-0.452,0.4045,-0.0325,0.31,-0.002,9.166,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
48.5,0.8,0.165,-0.459,0.2685,-0.2075,0.31,-0.003,9.097,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
49,0.8,0.205,-0.4335,0.069,-0.3695,0.33,0.03,9.027,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
49.5,0.8,0.2445,-0.372,-0.171,-0.494,0.272,0.044,9.148,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
50,0.8,0.28,-0.2825,-0.416,-0.551,0.195,0.12,9.328,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
50.5,0.8,0.31,-0.1745,-0.6315,-0.54,0.094,0.188,9.618,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
51,0.9,0.332,-0.0615,-0.78,-0.441,-0.006,0.252,9.942,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
51.5,0.9,0.3455,0.04,-0.8355,-0.2825,-0.105,0.295,10.251,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
52,0.9,0.35,0.1145,-0.7815,-0.0665,-0.202,0.252,10.537,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
52.5,0.9,0.3425,0.1525,-0.6205,0.158,-0.228,0.209,10.672,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
53,0.9,0.3255,0.1465,-0.3695,0.3735,-0.239,0.176,10.735,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
53.5,0.9,0.302,0.096,-0.06,0.536,-0.183,0.121,10.621,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
54,0.9,0.2715,0.0075,0.2685,0.6425,-0.137,0.041,10.494,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
54.5,0.9,0.235,-0.1125,0.5775,0.668,-0.024,-0.02,10.211,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
55,0.9,0.1975,-0.2485,0.8285,0.622,0.042,-0.081,9.979,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
55.5,0.9,0.1585,-0.3875,0.993,0.5045,0.158,-0.124,9.647,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
56,0.9,0.12,-0.513,1.05,0.33,0.24,-0.128,9.403,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
56.5,0.9,0.083,-0.61,0.9945,0.1205,0.326,-0.11,9.148,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
57,1,0.048,-0.6685,0.8285,-0.107,0.367,-0.065,9.005,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
57.5,1,0.016,-0.6805,0.5705,-0.3225,0.391,-0.012,8.92,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
58,1,-0.0135,-0.6455,0.2455,-0.51,0.383,0.094,8.941,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
58.5,1,-0.04,-0.565,-0.11,-0.6375,0.336,0.187,9.072,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
59,1,-0.0615,-0.4485,-0.458,-0.701,0.268,0.269,9.269,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
59.5,1,-0.0805,-0.3095,-0.7595,-0.681,0.157,0.251,9.556,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
60,1,-0.0995,-0.161,-0.982,-0.5955,0.06,0.163,9.818,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
60.5,1,-0.12,-0.0195,-1.102,-0.44,-0.061,0.085,10.137,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
61,1,-0.141,0.0985,-1.1045,-0.2405,-0.15,-0.02,10.364,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
61.5,1,-0.1615,0.183,-0.99,-0.0115,-0.249,-0.187,10.596,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
62,1,-0.177,0.221,-0.7705,0.212,-0.251,-0.256,10.64,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
62.5,1,-0.184,0.214,-0.4725,0.413,-0.286,-0.299,10.705,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
63,1.1,-0.18,0.1595,-0.1265,0.5615,-0.209,-0.32,10.547,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
63.5,1.1,-0.1615,0.0685,0.225,0.647,-0.157,-0.317,10.424,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
64,1.1,-0.128,-0.0535,0.548,0.6635,-0.035,-0.285,10.157,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
64.5,1.1,-0.081,-0.189,0.806,0.6065,0.065,-0.199,9.933,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
65,1.1,-0.0215,-0.3265,0.9765,0.4935,0.178,-0.087,9.654,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
65.5,1.1,0.0435,-0.4505,1.0415,0.325,0.268,0.05,9.416,270,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
