Time(s),Time(m),Wind Speed (knots @h.anem),Wind Direction (Relative to vessel long. axis@h.anem),,,
34.5,0.6,15,50,,,
34.75,0.6,15,50,,,
35,0.6,15,50,,,
35.25,0.6,15,50,,,
35.5,0.6,15,50,,,
35.75,0.6,15,50,,,
36,0.6,15,50,,,
36.25,0.6,15,50,,,
36.5,0.6,15,50,,,
36.75,0.6,15,50,,,
37,0.6,15,50,,,
37.25,0.6,15,50,,,
37.5,0.6,15,50,,,
37.75,0.6,15,50,,,
38,0.6,15,50,,,
38.25,0.6,15,50,,,
38.5,0.6,15,50,,,
38.75,0.6,15,50,,,
39,0.7,15,50,,,
39.25,0.7,15,50,,,
39.5,0.7,15,50,,,
39.75,0.7,15,50,,,
40,0.7,15,50,,,
40.25,0.7,15,50,,,
40.5,0.7,15,50,,,
40.75,0.7,15,50,,,
41,0.7,15,50,,,
41.25,0.7,15,50,,,
41.5,0.7,15,50,,,
41.75,0.7,15,50,,,
42,0.7,15,50,,,
42.25,0.7,15,50,,,
42.5,0.7,15,50,,,
42.75,0.7,15,50,,,
43,0.7,15,50,,,
43.25,0.7,15,50,,,
43.5,0.7,15,50,,,
43.75,0.7,15,50,,,
44,0.7,15,50,,,
44.25,0.7,15,50,,,
44.5,0.7,15,50,,,
44.75,0.7,15,50,,,
45,0.8,15,50,,,
45.25,0.8,15,50,,,
45.5,0.8,15,50,,,
45.75,0.8,15,50,,,
46,0.8,15,50,,,
46.25,0.8,15,50,,,
46.5,0.8,15,50,,,
46.75,0.8,15,50,,,
47,0.8,15,50,,,
47.25,0.8,15,50,,,
47.5,0.8,15,50,,,
47.75,0.8,15,50,,,
48,0.8,15,50,,,
48.25,0.8,15,50,,,
48.5,0.8,15,50,,,
48.75,0.8,15,50,,,
49,0.8,15,50,,,
49.25,0.8,15,50,,,
49.5,0.8,15,50,,,
49.75,0.8,15,50,,,
50,0.8,15,50,,,
50.25,0.8,15,50,,,
50.5,0.8,15,50,,,
50.75,0.8,15,50,,,
51,0.9,15,50,,,
51.25,0.9,15,50,,,
51.5,0.9,15,50,,,
51.75,0.9,15,50,,,
52,0.9,15,50,,,
52.25,0.9,15,50,,,
52.5,0.9,15,50,,,
52.75,0.9,15,50,,,
53,0.9,15,50,,,
53.25,0.9,15,50,,,
53.5,0.9,15,50,,,
53.75,0.9,15,50,,,
54,0.9,15,50,,,
54.25,0.9,15,50,,,
54.5,0.9,15,50,,,
54.75,0.9,15,50,,,
55,0.9,15,50,,,
55.25,0.9,15,50,,,
55.5,0.9,15,50,,,
55.75,0.9,15,50,,,
56,0.9,15,50,,,
56.25,0.9,15,50,,,
56.5,0.9,15,50,,,
56.75,0.9,15,50,,,
57,1.0,15,50,,,
57.25,1.0,15,50,,,
57.5,1.0,15,50,,,
57.75,1.0,15,50,,,
58,1.0,15,50,,,
58.25,1.0,15,50,,,
58.5,1.0,15,50,,,
58.75,1.0,15,50,,,
59,1.0,15,50,,,
59.25,1.0,15,50,,,
59.5,1.0,15,50,,,
59.75,1.0,15,50,,,
60,1.0,15,50,,,
60.25,1.0,15,50,,,
60.5,1.0,15,50,,,
60.75,1.0,15,50,,,
61,1.0,15,50,,,
61.25,1.0,15,50,,,
61.5,1.0,15,50,,,
61.75,1.0,15,50,,,
62,1.0,15,50,,,
62.25,1.0,15,50,,,
62.5,1.0,15,50,,,
62.75,1.0,15,50,,,
63,1.1,15,50,,,
63.25,1.1,15,50,,,
63.5,1.1,15,50,,,
63.75,1.1,15,50,,,
64,1.1,15,50,,,
64.25,1.1,15,50,,,
64.5,1.1,15,50,,,
64.75,1.1,15,50,,,
65,1.1,15,50,,,
65.25,1.1,15,50,,,
65.5,1.1,15,50,,,
65.75,1.1,15,50,,,
66,1.1,15,50,,,
66.25,1.1,15,50,,,
66.5,1.1,15,50,,,
66.75,1.1,15,50,,,
67,1.1,15,50,,,
67.25,1.1,15,50,,,
67.5,1.1,15,50,,,
67.75,1.1,15,50,,,
68,1.1,15,50,,,
68.25,1.1,15,50,,,
68.5,1.1,15,50,,,
68.75,1.1,15,50,,,
69,1.2,15,50,,,
69.25,1.2,15,50,,,
69.5,1.2,15,50,,,
69.75,1.2,15,50,,,
70,1.2,15,50,,,
70.25,1.2,15,50,,,
70.5,1.2,15,50,,,
70.75,1.2,15,50,,,
71,1.2,15,50,,,
71.25,1.2,15,50,,,
71.5,1.2,15,50,,,
71.75,1.2,15,50,,,
72,1.2,15,50,,,
72.25,1.2,15,50,,,
72.5,1.2,15,50,,,
72.75,1.2,15,50,,,
73,1.2,15,50,,,
73.25,1.2,15,50,,,
73.5,1.2,15,50,,,
73.75,1.2,15,50,,,
74,1.2,15,50,,,
74.25,1.2,15,50,,,
74.5,1.2,15,50,,,
74.75,1.2,15,50,,,
75,1.3,15,50,,,
75.25,1.3,15,50,,,
75.5,1.3,15,50,,,
75.75,1.3,15,50,,,
76,1.3,15,50,,,
76.25,1.3,15,50,,,
76.5,1.3,15,50,,,
76.75,1.3,15,50,,,
77,1.3,15,50,,,
77.25,1.3,15,50,,,
77.5,1.3,15,50,,,
77.75,1.3,15,50,,,
78,1.3,15,50,,,
78.25,1.3,15,50,,,
78.5,1.3,15,50,,,
78.75,1.3,15,50,,,
79,1.3,15,50,,,
79.25,1.3,15,50,,,
79.5,1.3,15,50,,,
79.75,1.3,15,50,,,
80,1.3,15,50,,,
80.25,1.3,15,50,,,
80.5,1.3,15,50,,,
80.75,1.3,15,50,,,
81,1.4,15,50,,,
81.25,1.4,15,50,,,
81.5,1.4,15,50,,,
81.75,1.4,15,50,,,
82,1.4,15,50,,,
82.25,1.4,15,50,,,
82.5,1.4,15,50,,,
82.75,1.4,15,50,,,
83,1.4,15,50,,,
83.25,1.4,15,50,,,
83.5,1.4,15,50,,,
83.75,1.4,15,50,,,
84,1.4,15,50,,,
84.25,1.4,15,50,,,
84.5,1.4,15,50,,,
84.75,1.4,15,50,,,
85,1.4,15,50,,,
85.25,1.4,15,50,,,
85.5,1.4,15,50,,,
85.75,1.4,15,50,,,
86,1.4,15,50,,,
86.25,1.4,15,50,,,
86.5,1.4,15,50,,,
86.75,1.4,15,50,,,
87,1.5,15,50,,,
87.25,1.5,15,50,,,
87.5,1.5,15,50,,,
87.75,1.5,15,50,,,
88,1.5,15,50,,,
88.25,1.5,15,50,,,
88.5,1.5,15,50,,,
88.75,1.5,15,50,,,
89,1.5,15,50,,,
89.25,1.5,15,50,,,
89.5,1.5,15,50,,,
89.75,1.5,15,50,,,
90,1.5,15,50,,,
90.25,1.5,15,50,,,
90.5,1.5,15,50,,,
90.75,1.5,15,50,,,
91,1.5,15,50,,,
91.25,1.5,15,50,,,
91.5,1.5,15,50,,,
91.75,1.5,15,50,,,
92,1.5,15,50,,,
92.25,1.5,15,50,,,
92.5,1.5,15,50,,,
92.75,1.5,15,50,,,
93,1.6,15,50,,,
93.25,1.6,15,50,,,
93.5,1.6,15,50,,,
93.75,1.6,15,50,,,
94,1.6,15,50,,,
94.25,1.6,15,50,,,
94.5,1.6,15,50,,,
94.75,1.6,15,50,,,
95,1.6,15,50,,,
95.25,1.6,15,50,,,
95.5,1.6,15,50,,,
95.75,1.6,15,50,,,
96,1.6,15,50,,,
96.25,1.6,15,50,,,
96.5,1.6,15,50,,,
96.75,1.6,15,50,,,
97,1.6,15,50,,,
97.25,1.6,15,50,,,
97.5,1.6,15,50,,,
97.75,1.6,15,50,,,
98,1.6,15,50,,,
98.25,1.6,15,50,,,
98.5,1.6,15,50,,,
98.75,1.6,15,50,,,
99,1.7,15,50,,,
99.25,1.7,15,50,,,
99.5,1.7,15,50,,,
99.75,1.7,15,50,,,
100,1.7,15,50,,,
100.25,1.7,15,50,,,
100.5,1.7,15,50,,,
100.75,1.7,15,50,,,
101,1.7,15,50,,,
101.25,1.7,15,50,,,
101.5,1.7,15,50,,,
101.75,1.7,15,50,,,
102,1.7,15,50,,,
102.25,1.7,15,50,,,
102.5,1.7,15,50,,,
102.75,1.7,15,50,,,
103,1.7,15,50,,,
103.25,1.7,15,50,,,
103.5,1.7,15,50,,,
103.75,1.7,15,50,,,
104,1.7,15,50,,,
104.25,1.7,15,50,,,
104.5,1.7,15,50,,,
104.75,1.7,15,50,,,
105,1.8,15,50,,,
105.25,1.8,15,50,,,
105.5,1.8,15,50,,,
105.75,1.8,15,50,,,
106,1.8,15,50,,,
106.25,1.8,15,50,,,
106.5,1.8,15,50,,,
106.75,1.8,15,50,,,
107,1.8,15,50,,,
107.25,1.8,15,50,,,
107.5,1.8,15,50,,,
107.75,1.8,15,50,,,
108,1.8,15,50,,,
108.25,1.8,15,50,,,
108.5,1.8,15,50,,,
108.75,1.8,15,50,,,
109,1.8,15,50,,,
109.25,1.8,15,50,,,
109.5,1.8,15,50,,,
109.75,1.8,15,50,,,
110,1.8,15,50,,,
110.25,1.8,15,50,,,
110.5,1.8,15,50,,,
110.75,1.8,15,50,,,
111,1.9,15,50,,,
111.25,1.9,15,50,,,
111.5,1.9,15,50,,,
111.75,1.9,15,50,,,
112,1.9,15,50,,,
112.25,1.9,15,50,,,
112.5,1.9,15,50,,,
112.75,1.9,15,50,,,
113,1.9,15,50,,,
113.25,1.9,15,50,,,
113.5,1.9,15,50,,,
113.75,1.9,15,50,,,
114,1.9,15,50,,,
114.25,1.9,15,50,,,
114.5,1.9,15,50,,,
114.75,1.9,15,50,,,
115,1.9,15,50,,,
115.25,1.9,15,50,,,
115.5,1.9,15,50,,,
115.75,1.9,15,50,,,
116,1.9,15,50,,,
116.25,1.9,15,50,,,
116.5,1.9,15,50,,,
116.75,1.9,15,50,,,
117,2.0,15,50,,,
117.25,2.0,15,50,,,
117.5,2.0,15,50,,,
117.75,2.0,15,50,,,
118,2.0,15,50,,,
118.25,2.0,15,50,,,
118.5,2.0,15,50,,,
118.75,2.0,15,50,,,
119,2.0,15,50,,,
119.25,2.0,15,50,,,
119.5,2.0,15,50,,,
119.75,2.0,15,50,,,
120,2.0,15,50,,,
120.25,2.0,15,50,,,
120.5,2.0,15,50,,,
120.75,2.0,15,50,,,
121,2.0,15,50,,,
121.25,2.0,15,50,,,
121.5,2.0,15,50,,,
121.75,2.0,15,50,,,
122,2.0,15,50,,,
122.25,2.0,15,50,,,
122.5,2.0,15,50,,,
122.75,2.0,15,50,,,
123,2.1,15,50,,,
123.25,2.1,15,50,,,
123.5,2.1,15,50,,,
123.75,2.1,15,50,,,
124,2.1,15,50,,,
124.25,2.1,15,50,,,
124.5,2.1,15,50,,,
124.75,2.1,15,50,,,
125,2.1,15,50,,,
125.25,2.1,15,50,,,
125.5,2.1,15,50,,,
125.75,2.1,15,50,,,
126,2.1,15,50,,,
126.25,2.1,15,50,,,
126.5,2.1,15,50,,,
126.75,2.1,15,50,,,
127,2.1,15,50,,,
127.25,2.1,15,50,,,
127.5,2.1,15,50,,,
127.75,2.1,15,50,,,
128,2.1,15,50,,,
128.25,2.1,15,50,,,
128.5,2.1,15,50,,,
128.75,2.1,15,50,,,
129,2.2,15,50,,,
129.25,2.2,15,50,,,
129.5,2.2,15,50,,,
129.75,2.2,15,50,,,
130,2.2,15,50,,,
130.25,2.2,15,50,,,
130.5,2.2,15,50,,,
130.75,2.2,15,50,,,
131,2.2,15,50,,,
131.25,2.2,15,50,,,
131.5,2.2,15,50,,,
131.75,2.2,15,50,,,
132,2.2,15,50,,,
132.25,2.2,15,50,,,
132.5,2.2,15,50,,,
132.75,2.2,15,50,,,
133,2.2,15,50,,,
133.25,2.2,15,50,,,
133.5,2.2,15,50,,,
133.75,2.2,15,50,,,
134,2.2,15,50,,,
134.25,2.2,15,50,,,
134.5,2.2,15,50,,,
134.75,2.2,15,50,,,
135,2.3,15,50,,,
135.25,2.3,15,50,,,
135.5,2.3,15,50,,,
135.75,2.3,15,50,,,
136,2.3,15,50,,,
136.25,2.3,15,50,,,
136.5,2.3,15,50,,,
136.75,2.3,15,50,,,
137,2.3,15,50,,,
137.25,2.3,15,50,,,
137.5,2.3,15,50,,,
137.75,2.3,15,50,,,
138,2.3,15,50,,,
138.25,2.3,15,50,,,
138.5,2.3,15,50,,,
138.75,2.3,15,50,,,
139,2.3,15,50,,,
139.25,2.3,15,50,,,
139.5,2.3,15,50,,,
139.75,2.3,15,50,,,
140,2.3,15,50,,,
140.25,2.3,15,50,,,
140.5,2.3,15,50,,,
140.75,2.3,15,50,,,
141,2.4,15,50,,,
141.25,2.4,15,50,,,
141.5,2.4,15,50,,,
141.75,2.4,15,50,,,
142,2.4,15,50,,,
142.25,2.4,15,50,,,
142.5,2.4,15,50,,,
142.75,2.4,15,50,,,
143,2.4,15,50,,,
143.25,2.4,15,50,,,
143.5,2.4,15,50,,,
143.75,2.4,15,50,,,
144,2.4,15,50,,,
144.25,2.4,15,50,,,
144.5,2.4,15,50,,,
144.75,2.4,15,50,,,
145,2.4,15,50,,,
145.25,2.4,15,50,,,
145.5,2.4,15,50,,,
145.75,2.4,15,50,,,
146,2.4,15,50,,,
146.25,2.4,15,50,,,
146.5,2.4,15,50,,,
146.75,2.4,15,50,,,
147,2.5,15,50,,,
147.25,2.5,15,50,,,
147.5,2.5,15,50,,,
147.75,2.5,15,50,,,
148,2.5,15,50,,,
148.25,2.5,15,50,,,
148.5,2.5,15,50,,,
148.75,2.5,15,50,,,
149,2.5,15,50,,,
149.25,2.5,15,50,,,
149.5,2.5,15,50,,,
149.75,2.5,15,50,,,
150,2.5,15,50,,,
150.25,2.5,15,50,,,
150.5,2.5,15,50,,,
150.75,2.5,15,50,,,
151,2.5,15,50,,,
151.25,2.5,15,50,,,
151.5,2.5,15,50,,,
151.75,2.5,15,50,,,
152,2.5,15,50,,,
152.25,2.5,15,50,,,
152.5,2.5,15,50,,,
152.75,2.5,15,50,,,
153,2.6,15,50,,,
153.25,2.6,15,50,,,
153.5,2.6,15,50,,,
153.75,2.6,15,50,,,
154,2.6,15,50,,,
154.25,2.6,15,50,,,
154.5,2.6,15,50,,,
154.75,2.6,15,50,,,
155,2.6,15,50,,,
155.25,2.6,15,50,,,
155.5,2.6,15,50,,,
155.75,2.6,15,50,,,
156,2.6,15,50,,,
156.25,2.6,15,50,,,
156.5,2.6,15,50,,,
156.75,2.6,15,50,,,
157,2.6,15,50,,,
157.25,2.6,15,50,,,
157.5,2.6,15,50,,,
157.75,2.6,15,50,,,
158,2.6,15,50,,,
158.25,2.6,15,50,,,
158.5,2.6,15,50,,,
158.75,2.6,15,50,,,
159,2.7,15,50,,,
159.25,2.7,15,50,,,
159.5,2.7,15,50,,,
159.75,2.7,15,50,,,
160,2.7,15,50,,,
160.25,2.7,15,50,,,
160.5,2.7,15,50,,,
160.75,2.7,15,50,,,
161,2.7,15,50,,,
161.25,2.7,15,50,,,
161.5,2.7,15,50,,,
161.75,2.7,15,50,,,
162,2.7,15,50,,,
162.25,2.7,15,50,,,
162.5,2.7,15,50,,,
162.75,2.7,15,50,,,
163,2.7,15,50,,,
163.25,2.7,15,50,,,
163.5,2.7,15,50,,,
163.75,2.7,15,50,,,
164,2.7,15,50,,,
164.25,2.7,15,50,,,
164.5,2.7,15,50,,,
164.75,2.7,15,50,,,
165,2.8,15,50,,,
165.25,2.8,15,50,,,
165.5,2.8,15,50,,,
165.75,2.8,15,50,,,
166,2.8,15,50,,,
166.25,2.8,15,50,,,
166.5,2.8,15,50,,,
166.75,2.8,15,50,,,
167,2.8,15,50,,,
167.25,2.8,15,50,,,
167.5,2.8,15,50,,,
167.75,2.8,15,50,,,
168,2.8,15,50,,,
168.25,2.8,15,50,,,
168.5,2.8,15,50,,,
168.75,2.8,15,50,,,
169,2.8,15,50,,,
169.25,2.8,15,50,,,
169.5,2.8,15,50,,,
169.75,2.8,15,50,,,
170,2.8,15,50,,,
170.25,2.8,15,50,,,
170.5,2.8,15,50,,,
170.75,2.8,15,50,,,
171,2.9,15,50,,,
171.25,2.9,15,50,,,
171.5,2.9,15,50,,,
171.75,2.9,15,50,,,
172,2.9,15,50,,,
172.25,2.9,15,50,,,
172.5,2.9,15,50,,,
172.75,2.9,15,50,,,
173,2.9,15,50,,,
173.25,2.9,15,50,,,
173.5,2.9,15,50,,,
173.75,2.9,15,50,,,
174,2.9,15,50,,,
174.25,2.9,15,50,,,
174.5,2.9,15,50,,,
174.75,2.9,15,50,,,
175,2.9,15,50,,,
175.25,2.9,15,50,,,
175.5,2.9,15,50,,,
175.75,2.9,15,50,,,
176,2.9,15,50,,,
176.25,2.9,15,50,,,
176.5,2.9,15,50,,,
176.75,2.9,15,50,,,
177,3.0,15,50,,,
177.25,3.0,15,50,,,
177.5,3.0,15,50,,,
177.75,3.0,15,50,,,
178,3.0,15,50,,,
178.25,3.0,15,50,,,
178.5,3.0,15,50,,,
178.75,3.0,15,50,,,
179,3.0,15,50,,,
179.25,3.0,15,50,,,
179.5,3.0,15,50,,,
179.75,3.0,15,50,,,
180,3.0,15,50,,,
180.25,3.0,15,50,,,
180.5,3.0,15,50,,,
180.75,3.0,15,50,,,
181,3.0,15,50,,,
181.25,3.0,15,50,,,
181.5,3.0,15,50,,,
181.75,3.0,15,50,,,
182,3.0,15,50,,,
182.25,3.0,15,50,,,
182.5,3.0,15,50,,,
182.75,3.0,15,50,,,
183,3.1,15,50,,,
183.25,3.1,15,50,,,
183.5,3.1,15,50,,,
183.75,3.1,15,50,,,
184,3.1,15,50,,,
184.25,3.1,15,50,,,
184.5,3.1,15,50,,,
184.75,3.1,15,50,,,
185,3.1,15,50,,,
185.25,3.1,15,50,,,
185.5,3.1,15,50,,,
185.75,3.1,15,50,,,
186,3.1,15,50,,,
186.25,3.1,15,50,,,
186.5,3.1,15,50,,,
186.75,3.1,15,50,,,
187,3.1,15,50,,,
187.25,3.1,15,50,,,
187.5,3.1,15,50,,,
187.75,3.1,15,50,,,
188,3.1,15,50,,,
188.25,3.1,15,50,,,
188.5,3.1,15,50,,,
188.75,3.1,15,50,,,
189,3.2,15,50,,,
189.25,3.2,15,50,,,
189.5,3.2,15,50,,,
189.75,3.2,15,50,,,
190,3.2,15,50,,,
190.25,3.2,15,50,,,
190.5,3.2,15,50,,,
190.75,3.2,15,50,,,
191,3.2,15,50,,,
191.25,3.2,15,50,,,
191.5,3.2,15,50,,,
191.75,3.2,15,50,,,
192,3.2,15,50,,,
192.25,3.2,15,50,,,
192.5,3.2,15,50,,,
192.75,3.2,15,50,,,
193,3.2,15,50,,,
193.25,3.2,15,50,,,
193.5,3.2,15,50,,,
193.75,3.2,15,50,,,
194,3.2,15,50,,,
194.25,3.2,15,50,,,
194.5,3.2,15,50,,,
194.75,3.2,15,50,,,
195,3.3,15,50,,,
195.25,3.3,15,50,,,
195.5,3.3,15,50,,,
195.75,3.3,15,50,,,
196,3.3,15,50,,,
196.25,3.3,15,50,,,
196.5,3.3,15,50,,,
196.75,3.3,15,50,,,
197,3.3,15,50,,,
197.25,3.3,15,50,,,
197.5,3.3,15,50,,,
197.75,3.3,15,50,,,
198,3.3,15,50,,,
198.25,3.3,15,50,,,
198.5,3.3,15,50,,,
198.75,3.3,15,50,,,
199,3.3,15,50,,,
199.25,3.3,15,50,,,
199.5,3.3,15,50,,,
199.75,3.3,15,50,,,
200,3.3,15,50,,,
200.25,3.3,15,50,,,
200.5,3.3,15,50,,,
200.75,3.3,15,50,,,
201,3.4,15,50,,,
201.25,3.4,15,50,,,
201.5,3.4,15,50,,,
201.75,3.4,15,50,,,
202,3.4,15,50,,,
202.25,3.4,15,50,,,
202.5,3.4,15,50,,,
202.75,3.4,15,50,,,
203,3.4,15,50,,,
203.25,3.4,15,50,,,
203.5,3.4,15,50,,,
203.75,3.4,15,50,,,
204,3.4,15,50,,,
204.25,3.4,15,50,,,
204.5,3.4,15,50,,,
204.75,3.4,15,50,,,
205,3.4,15,50,,,
205.25,3.4,15,50,,,
205.5,3.4,15,50,,,
205.75,3.4,15,50,,,
206,3.4,15,50,,,
206.25,3.4,15,50,,,
206.5,3.4,15,50,,,
206.75,3.4,15,50,,,
207,3.5,15,50,,,
207.25,3.5,15,50,,,
207.5,3.5,15,50,,,
207.75,3.5,15,50,,,
208,3.5,15,50,,,
208.25,3.5,15,50,,,
208.5,3.5,15,50,,,
208.75,3.5,15,50,,,
209,3.5,15,50,,,
209.25,3.5,15,50,,,
209.5,3.5,15,50,,,
209.75,3.5,15,50,,,
210,3.5,15,50,,,
210.25,3.5,15,50,,,
210.5,3.5,15,50,,,
210.75,3.5,15,50,,,
211,3.5,15,50,,,
211.25,3.5,15,50,,,
211.5,3.5,15,50,,,
211.75,3.5,15,50,,,
212,3.5,15,50,,,
212.25,3.5,15,50,,,
212.5,3.5,15,50,,,
212.75,3.5,15,50,,,
213,3.6,15,50,,,
213.25,3.6,15,50,,,
213.5,3.6,15,50,,,
213.75,3.6,15,50,,,
214,3.6,15,50,,,
214.25,3.6,15,50,,,
214.5,3.6,15,50,,,
214.75,3.6,15,50,,,
215,3.6,15,50,,,
215.25,3.6,15,50,,,
215.5,3.6,15,50,,,
215.75,3.6,15,50,,,
216,3.6,15,50,,,
216.25,3.6,15,50,,,
216.5,3.6,15,50,,,
216.75,3.6,15,50,,,
217,3.6,15,50,,,
217.25,3.6,15,50,,,
217.5,3.6,15,50,,,
217.75,3.6,15,50,,,
218,3.6,15,50,,,
218.25,3.6,15,50,,,
218.5,3.6,15,50,,,
218.75,3.6,15,50,,,
219,3.7,15,50,,,
219.25,3.7,15,50,,,
219.5,3.7,15,50,,,
219.75,3.7,15,50,,,
220,3.7,15,50,,,
220.25,3.7,15,50,,,
220.5,3.7,15,50,,,
220.75,3.7,15,50,,,
221,3.7,15,50,,,
221.25,3.7,15,50,,,
221.5,3.7,15,50,,,
221.75,3.7,15,50,,,
222,3.7,15,50,,,
222.25,3.7,15,50,,,
222.5,3.7,15,50,,,
222.75,3.7,15,50,,,
223,3.7,15,50,,,
223.25,3.7,15,50,,,
223.5,3.7,15,50,,,
223.75,3.7,15,50,,,
224,3.7,15,50,,,
224.25,3.7,15,50,,,
224.5,3.7,15,50,,,
224.75,3.7,15,50,,,
225,3.8,15,50,,,
225.25,3.8,15,50,,,
225.5,3.8,15,50,,,
225.75,3.8,15,50,,,
226,3.8,15,50,,,
226.25,3.8,15,50,,,
226.5,3.8,15,50,,,
226.75,3.8,15,50,,,
227,3.8,15,50,,,
227.25,3.8,15,50,,,
227.5,3.8,15,50,,,
227.75,3.8,15,50,,,
228,3.8,15,50,,,
228.25,3.8,15,50,,,
228.5,3.8,15,50,,,
228.75,3.8,15,50,,,
229,3.8,15,50,,,
229.25,3.8,15,50,,,
229.5,3.8,15,50,,,
229.75,3.8,15,50,,,
230,3.8,15,50,,,
230.25,3.8,15,50,,,
230.5,3.8,15,50,,,
230.75,3.8,15,50,,,
231,3.9,15,50,,,
231.25,3.9,15,50,,,
231.5,3.9,15,50,,,
231.75,3.9,15,50,,,
232,3.9,15,50,,,
232.25,3.9,15,50,,,
232.5,3.9,15,50,,,
232.75,3.9,15,50,,,
233,3.9,15,50,,,
233.25,3.9,15,50,,,
233.5,3.9,15,50,,,
233.75,3.9,15,50,,,
234,3.9,15,50,,,
234.25,3.9,15,50,,,
234.5,3.9,15,50,,,
234.75,3.9,15,50,,,
235,3.9,15,50,,,
235.25,3.9,15,50,,,
235.5,3.9,15,50,,,
235.75,3.9,15,50,,,
236,3.9,15,50,,,
236.25,3.9,15,50,,,
236.5,3.9,15,50,,,
236.75,3.9,15,50,,,
237,4.0,15,50,,,
237.25,4.0,15,50,,,
237.5,4.0,15,50,,,
237.75,4.0,15,50,,,
238,4.0,15,50,,,
238.25,4.0,15,50,,,
238.5,4.0,15,50,,,
238.75,4.0,15,50,,,
239,4.0,15,50,,,
239.25,4.0,15,50,,,
