Time(s),Time(m),"Roll (deg, +ve R)","Pitch (deg, +ve UP)",Heave (m),Heave Velocity (m/s),AX (m/s^2),AY (m/s^2),AZ (m/s^2),Vessel heading (degT),SOG (knots),COG (M deg),STATUS_MRU (1=OK),STATUS_GYRO (1=OK),STATUS_WIND (1=OK),STATUS_GPS (SOG_VOG) (1=OK),GPS Lat,GPS Lon,Visibility,Air Pressure,Air Temperature,Air Humidity,WX code,Cloud layer 1 altitude,Cloud layer 1 oct,Cloud layer 1 altitude,Cloud layer 1 oct,Cloud layer 1 altitude,Cloud layer 1 oct,Cloud layer 1 altitude,Cloud layer 1 oct
17.5,0.3,-0.277,0.048,-1.117,0.357,-0.128,-0.03,10.41,330.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
18,0.3,-0.321,0.071,-0.68,0.615,-0.122,-0.165,10.377,330.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
18.5,0.3,-0.315,0.04,-0.198,0.772,-0.079,-0.259,10.241,330.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19,0.3,-0.259,-0.037,0.27,0.845,-0.053,-0.331,10.128,330.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
19.5,0.3,-0.163,-0.151,0.68,0.82,0.011,-0.318,9.948,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
20,0.3,-0.045,-0.285,0.992,0.726,0.041,-0.252,9.84,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
20.5,0.3,0.085,-0.431,1.184,0.559,0.115,-0.176,9.661,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
21,0.4,0.207,-0.57,1.243,0.347,0.161,-0.086,9.552,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
21.5,0.4,0.31,-0.691,1.17,0.108,0.211,-0.024,9.427,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
22,0.4,0.373,-0.782,0.975,-0.135,0.216,0.049,9.39,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
22.5,0.4,0.388,-0.838,0.689,-0.347,0.214,0.126,9.38,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
23,0.4,0.355,-0.853,0.34,-0.527,0.215,0.201,9.397,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
23.5,0.4,0.28,-0.829,-0.033,-0.645,0.203,0.286,9.468,330.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
24,0.4,0.173,-0.762,-0.393,-0.699,0.178,0.323,9.562,330.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
24.5,0.4,0.047,-0.665,-0.702,-0.67,0.124,0.317,9.72,330.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
25,0.4,-0.086,-0.548,-0.926,-0.577,0.097,0.278,9.835,330.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
25.5,0.4,-0.211,-0.422,-1.049,-0.425,0.052,0.183,9.974,330.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
26,0.4,-0.313,-0.302,-1.056,-0.232,0.009,0.038,10.079,330.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
26.5,0.4,-0.384,-0.198,-0.952,-0.017,-0.043,-0.101,10.187,330.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
27,0.5,-0.415,-0.126,-0.748,0.197,-0.048,-0.206,10.212,330.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
27.5,0.5,-0.4,-0.089,-0.468,0.382,-0.061,-0.241,10.216,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
28,0.5,-0.337,-0.093,-0.145,0.518,-0.049,-0.248,10.157,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
28.5,0.5,-0.234,-0.137,0.181,0.589,-0.021,-0.226,10.066,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
29,0.5,-0.104,-0.207,0.477,0.595,0.012,-0.193,9.959,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
29.5,0.5,0.038,-0.303,0.71,0.538,0.05,-0.17,9.85,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
30,0.5,0.176,-0.412,0.862,0.433,0.091,-0.155,9.745,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
30.5,0.5,0.293,-0.522,0.922,0.293,0.131,-0.086,9.659,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
31,0.5,0.381,-0.623,0.891,0.141,0.143,0.014,9.609,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
31.5,0.5,0.423,-0.705,0.778,-0.018,0.168,0.097,9.556,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
32,0.5,0.417,-0.767,0.599,-0.168,0.183,0.179,9.531,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
32.5,0.5,0.364,-0.798,0.369,-0.301,0.187,0.22,9.52,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
33,0.6,0.272,-0.796,0.11,-0.409,0.185,0.26,9.544,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
33.5,0.6,0.156,-0.757,-0.154,-0.478,0.175,0.284,9.588,330.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
34,0.6,0.028,-0.688,-0.4,-0.497,0.14,0.275,9.675,330.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
34.5,0.6,-0.095,-0.595,-0.601,-0.465,0.109,0.209,9.764,330.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
35,0.6,-0.202,-0.488,-0.739,-0.383,0.065,0.118,9.875,330.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
35.5,0.6,-0.283,-0.383,-0.796,-0.259,0.03,0.012,9.965,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
36,0.6,-0.33,-0.287,-0.77,-0.109,-0.009,-0.094,10.05,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
36.5,0.6,-0.337,-0.216,-0.663,0.054,-0.037,-0.15,10.106,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
37,0.6,-0.317,-0.173,-0.488,0.204,-0.047,-0.19,10.122,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
37.5,0.6,-0.272,-0.163,-0.265,0.332,-0.037,-0.214,10.108,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
38,0.6,-0.212,-0.186,-0.02,0.416,-0.01,-0.189,10.05,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
38.5,0.6,-0.154,-0.241,0.217,0.446,0.023,-0.159,9.968,329.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
39,0.7,-0.107,-0.316,0.416,0.412,0.079,-0.152,9.835,329.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
39.5,0.7,-0.082,-0.403,0.549,0.317,0.115,-0.119,9.709,329.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
40,0.7,-0.084,-0.486,0.598,0.167,0.162,-0.061,9.574,329.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
40.5,0.7,-0.109,-0.551,0.552,-0.013,0.201,-0.01,9.481,329.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
41,0.7,-0.149,-0.591,0.421,-0.192,0.206,0.049,9.448,329.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
41.5,0.7,-0.193,-0.597,0.225,-0.339,0.19,0.075,9.485,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
42,0.7,-0.234,-0.569,-0.001,-0.428,0.157,0.098,9.573,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
42.5,0.7,-0.256,-0.516,-0.217,-0.436,0.1,0.066,9.723,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
43,0.7,-0.26,-0.452,-0.383,-0.36,0.034,-0.004,9.902,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
43.5,0.7,-0.246,-0.387,-0.465,-0.207,-0.014,-0.071,10.051,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
44,0.7,-0.21,-0.337,-0.446,-0.009,-0.073,-0.071,10.213,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
44.5,0.7,-0.164,-0.316,-0.322,0.218,-0.078,-0.055,10.281,329.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
45,0.8,-0.115,-0.329,-0.113,0.413,-0.066,-0.054,10.297,329.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
45.5,0.8,-0.063,-0.383,0.158,0.593,-0.061,-0.041,10.295,329.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
46,0.8,-0.01,-0.475,0.448,0.672,0.011,-0.053,10.128,329.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
46.5,0.8,0.044,-0.593,0.707,0.665,0.064,-0.002,9.96,329.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
47,0.8,0.108,-0.719,0.882,0.515,0.172,0.002,9.641,329.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
47.5,0.8,0.175,-0.828,0.923,0.267,0.219,0.002,9.438,329.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
48,0.8,0.251,-0.904,0.809,-0.065,0.31,-0.002,9.166,329.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
48.5,0.8,0.33,-0.918,0.537,-0.415,0.31,-0.003,9.097,329.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
49,0.8,0.41,-0.867,0.138,-0.739,0.33,0.03,9.027,329.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
49.5,0.8,0.489,-0.744,-0.342,-0.988,0.272,0.044,9.148,329.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
50,0.8,0.56,-0.565,-0.832,-1.102,0.195,0.12,9.328,329.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
50.5,0.8,0.62,-0.349,-1.263,-1.08,0.094,0.188,9.618,329.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
51,0.9,0.664,-0.123,-1.56,-0.882,-0.006,0.252,9.942,329.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
51.5,0.9,0.691,0.08,-1.671,-0.565,-0.105,0.295,10.251,329.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
52,0.9,0.7,0.229,-1.563,-0.133,-0.202,0.252,10.537,329.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
52.5,0.9,0.685,0.305,-1.241,0.316,-0.228,0.209,10.672,329.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
53,0.9,0.651,0.293,-0.739,0.747,-0.239,0.176,10.735,329.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
53.5,0.9,0.604,0.192,-0.12,1.072,-0.183,0.121,10.621,329.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
54,0.9,0.543,0.015,0.537,1.285,-0.137,0.041,10.494,329.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
54.5,0.9,0.47,-0.225,1.155,1.336,-0.024,-0.02,10.211,329.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
55,0.9,0.395,-0.497,1.657,1.244,0.042,-0.081,9.979,329.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
55.5,0.9,0.317,-0.775,1.986,1.009,0.158,-0.124,9.647,329.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
56,0.9,0.24,-1.026,2.1,0.66,0.24,-0.128,9.403,329.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
56.5,0.9,0.166,-1.22,1.989,0.241,0.326,-0.11,9.148,329.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
57,1.0,0.096,-1.337,1.657,-0.214,0.367,-0.065,9.005,329.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
57.5,1.0,0.032,-1.361,1.141,-0.645,0.391,-0.012,8.92,329.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
58,1.0,-0.027,-1.291,0.491,-1.02,0.383,0.094,8.941,329.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
58.5,1.0,-0.08,-1.13,-0.22,-1.275,0.336,0.187,9.072,329.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
59,1.0,-0.123,-0.897,-0.916,-1.402,0.268,0.269,9.269,329.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
59.5,1.0,-0.161,-0.619,-1.519,-1.362,0.157,0.251,9.556,329.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
60,1.0,-0.199,-0.322,-1.964,-1.191,0.06,0.163,9.818,329.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
60.5,1.0,-0.24,-0.039,-2.204,-0.88,-0.061,0.085,10.137,329.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
61,1.0,-0.282,0.197,-2.209,-0.481,-0.15,-0.02,10.364,329.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
61.5,1.0,-0.323,0.366,-1.98,-0.023,-0.249,-0.187,10.596,329.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
62,1.0,-0.354,0.442,-1.541,0.424,-0.251,-0.256,10.64,329.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
62.5,1.0,-0.368,0.428,-0.945,0.826,-0.286,-0.299,10.705,329.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
63,1.1,-0.36,0.319,-0.253,1.123,-0.209,-0.32,10.547,329.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
63.5,1.1,-0.323,0.137,0.45,1.294,-0.157,-0.317,10.424,328.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
64,1.1,-0.256,-0.107,1.096,1.327,-0.035,-0.285,10.157,328.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
64.5,1.1,-0.162,-0.378,1.612,1.213,0.065,-0.199,9.933,328.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
65,1.1,-0.043,-0.653,1.953,0.987,0.178,-0.087,9.654,328.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
65.5,1.1,0.087,-0.901,2.083,0.65,0.268,0.05,9.416,328.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
