Time(s),Time(m),Wind Speed (knots @h.anem),Wind Direction (Relative to vessel long. axis@h.anem),,,
19845.25,0.8,10,314.3,,,
19845.5,0.8,10,314.8,,,
19845.75,0.8,10,314.8,,,
19846,0.8,10,314.8,,,
19846.25,0.8,10,314.8,,,
19846.5,0.8,10,314,,,
19846.75,0.8,10,314,,,
19847,0.8,10,314,,,
19847.25,0.8,10,314,,,
19847.5,0.8,10,312.7,,,
19847.75,0.8,10,312.7,,,
19848,0.8,10,312.7,,,
19848.25,0.8,10,312.7,,,
19848.5,0.8,10,311.1,,,
19848.75,0.8,10,311.1,,,
19849,0.8,10,311.1,,,
19849.25,0.8,10,311.1,,,
19849.5,0.8,10,310.5,,,
19849.75,0.8,10,310.5,,,
19850,0.8,10,310.5,,,
19850.25,0.8,10,310.5,,,
19850.5,0.8,10,309.7,,,
19850.75,0.8,10,309.7,,,
19851,0.9,10,309.7,,,
19851.25,0.9,10,309.7,,,
19851.5,0.9,10,312.9,,,
19851.75,0.9,10,312.9,,,
19852,0.9,10,312.9,,,
19852.25,0.9,10,312.9,,,
19852.5,0.9,10,306,,,
19852.75,0.9,10,306,,,
19853,0.9,10,306,,,
19853.25,0.9,10,306,,,
19853.5,0.9,10,303,,,
19853.75,0.9,10,303,,,
19854,0.9,10,303,,,
19854.25,0.9,10,303,,,
19854.5,0.9,10,304.1,,,
19854.75,0.9,10,304.1,,,
19855,0.9,10,304.1,,,
19855.25,0.9,10,304.1,,,
19855.5,0.9,10,314.4,,,
19855.75,0.9,10,314.4,,,
19856,0.9,10,314.4,,,
19856.25,0.9,10,314.4,,,
19856.5,0.9,10,315.9,,,
19856.75,0.9,10,315.9,,,
19857,1.0,10,315.9,,,
19857.25,1.0,10,315.9,,,
19857.5,1.0,10,309.9,,,
19857.75,1.0,10,309.9,,,
19858,1.0,10,309.9,,,
19858.25,1.0,10,309.9,,,
19858.5,1.0,10,313.4,,,
19858.75,1.0,10,313.4,,,
19859,1.0,10,313.4,,,
19859.25,1.0,10,313.4,,,
19859.5,1.0,10,314.5,,,
19859.75,1.0,10,314.5,,,
19860,1.0,17000,314.5,,,
19860.25,1.0,10,314.5,,,
19860.5,1.0,10,313.7,,,
19860.75,1.0,10,313.7,,,
19861,1.0,10,313.7,,,
19861.25,1.0,10,313.7,,,
19861.5,1.0,10,313.2,,,
19861.75,1.0,10,313.2,,,
19862,1.0,10,313.2,,,
19862.25,1.0,10,313.2,,,
19862.5,1.0,10,315,,,
19862.75,1.0,10,315,,,
19863,1.1,10,315,,,
19863.25,1.1,10,315,,,
19863.5,1.1,10,316.5,,,
19863.75,1.1,10,316.5,,,
19864,1.1,10,316.5,,,
19864.25,1.1,10,316.5,,,
19864.5,1.1,10,315.2,,,
19864.75,1.1,10,315.2,,,
19865,1.1,10,315.2,,,
19865.25,1.1,10,315.2,,,
19865.5,1.1,10,315.2,,,
19865.75,1.1,10,315.2,,,
19866,1.1,10,315.2,,,
19866.25,1.1,10,315.2,,,
19866.5,1.1,10,313.5,,,
19866.75,1.1,10,313.5,,,
19867,1.1,10,313.5,,,
19867.25,1.1,10,313.5,,,
19867.5,1.1,10,304.5,,,
19867.75,1.1,10,304.5,,,
19868,1.1,10,304.5,,,
19868.25,1.1,10,304.5,,,
19868.5,1.1,10,309.8,,,
19868.75,1.1,10,309.8,,,
19869,1.2,10,309.8,,,
19869.25,1.2,10,309.8,,,
19869.5,1.2,10,308.2,,,
19869.75,1.2,10,308.2,,,
19870,1.2,10,308.2,,,
19870.25,1.2,10,308.2,,,
19870.5,1.2,10,315.7,,,
19870.75,1.2,10,315.7,,,
19871,1.2,10,315.7,,,
19871.25,1.2,10,315.7,,,
19871.5,1.2,10,312.9,,,
19871.75,1.2,10,312.9,,,
19872,1.2,10,312.9,,,
19872.25,1.2,10,312.9,,,
19872.5,1.2,10,312.6,,,
19872.75,1.2,10,312.6,,,
19873,1.2,10,312.6,,,
19873.25,1.2,10,312.6,,,
19873.5,1.2,10,313.8,,,
19873.75,1.2,10,313.8,,,
19874,1.2,10,313.8,,,
19874.25,1.2,10,313.8,,,
19874.5,1.2,10,313.9,,,
19874.75,1.2,10,313.9,,,
19875,1.3,10,313.9,,,
19875.25,1.3,10,313.9,,,
19875.5,1.3,10,313.9,,,
19875.75,1.3,10,313.9,,,
19876,1.3,10,313.9,,,
19876.25,1.3,10,313.9,,,
19876.5,1.3,10,311.1,,,
19876.75,1.3,10,311.1,,,
19877,1.3,10,311.1,,,
19877.25,1.3,10,311.1,,,
19877.5,1.3,10,310.1,,,
19877.75,1.3,10,310.1,,,
19878,1.3,10,310.1,,,
19878.25,1.3,10,310.1,,,
19878.5,1.3,10,310.4,,,
19878.75,1.3,10,310.4,,,
19879,1.3,10,310.4,,,
19879.25,1.3,10,310.4,,,
19879.5,1.3,10,310.5,,,
19879.75,1.3,10,310.5,,,
19880,1.3,10,310.5,,,
19880.25,1.3,10,310.5,,,
19880.5,1.3,10,309.8,,,
19880.75,1.3,10,309.8,,,
19881,1.4,10,309.8,,,
19881.25,1.4,10,309.8,,,
19881.5,1.4,10,313.7,,,
19881.75,1.4,10,313.7,,,
19882,1.4,10,313.7,,,
19882.25,1.4,10,313.7,,,
19882.5,1.4,10,314.2,,,
19882.75,1.4,10,314.2,,,
19883,1.4,10,314.2,,,
19883.25,1.4,10,314.2,,,
19883.5,1.4,10,311.8,,,
19883.75,1.4,10,311.8,,,
19884,1.4,10,311.8,,,
19884.25,1.4,10,311.8,,,
19884.5,1.4,10,308.8,,,
19884.75,1.4,10,308.8,,,
19885,1.4,10,308.8,,,
19885.25,1.4,10,308.8,,,
19885.5,1.4,10,310.6,,,
19885.75,1.4,10,310.6,,,
19886,1.4,10,310.6,,,
19886.25,1.4,10,310.6,,,
19886.5,1.4,10,312.4,,,
19886.75,1.4,10,312.4,,,
19887,1.5,10,312.4,,,
19887.25,1.5,10,312.4,,,
19887.5,1.5,10,312.8,,,
19887.75,1.5,10,312.8,,,
19888,1.5,10,312.8,,,
19888.25,1.5,10,312.8,,,
19888.5,1.5,10,311.6,,,
19888.75,1.5,10,311.6,,,
19889,1.5,10,311.6,,,
19889.25,1.5,10,311.6,,,
19889.5,1.5,10,309.7,,,
19889.75,1.5,10,309.7,,,
19890,1.5,10,309.7,,,
19890.25,1.5,10,309.7,,,
19890.5,1.5,10,310,,,
19890.75,1.5,10,310,,,
19891,1.5,10,310,,,
19891.25,1.5,10,310,,,
19891.5,1.5,10,312.5,,,
19891.75,1.5,10,312.5,,,
19892,1.5,10,312.5,,,
19892.25,1.5,10,312.5,,,
19892.5,1.5,10,316.6,,,
19892.75,1.5,10,316.6,,,
19893,1.6,10,316.6,,,
19893.25,1.6,10,316.6,,,
19893.5,1.6,10,318.3,,,
19893.75,1.6,10,318.3,,,
19894,1.6,10,318.3,,,
19894.25,1.6,10,318.3,,,
19894.5,1.6,10,318,,,
19894.75,1.6,10,318,,,
19895,1.6,10,318,,,
19895.25,1.6,10,318,,,
19895.5,1.6,10,319.5,,,
19895.75,1.6,10,319.5,,,
19896,1.6,10,319.5,,,
19896.25,1.6,10,319.5,,,
19896.5,1.6,10,316.7,,,
19896.75,1.6,10,316.7,,,
19897,1.6,10,316.7,,,
19897.25,1.6,10,316.7,,,
19897.5,1.6,10,315.2,,,
19897.75,1.6,10,315.2,,,
19898,1.6,10,315.2,,,
19898.25,1.6,10,315.2,,,
19898.5,1.6,10,312.5,,,
19898.75,1.6,10,312.5,,,
19899,1.7,10,312.5,,,
19899.25,1.7,10,312.5,,,
19899.5,1.7,10,307.7,,,
19899.75,1.7,10,307.7,,,
19900,1.7,10,307.7,,,
19900.25,1.7,10,307.7,,,
19900.5,1.7,10,310.2,,,
19900.75,1.7,10,310.2,,,
19901,1.7,10,310.2,,,
19901.25,1.7,10,310.2,,,
19901.5,1.7,10,315.2,,,
19901.75,1.7,10,315.2,,,
19902,1.7,10,315.2,,,
19902.25,1.7,10,315.2,,,
19902.5,1.7,10,314.5,,,
19902.75,1.7,10,314.5,,,
19903,1.7,10,314.5,,,
19903.25,1.7,10,314.5,,,
19903.5,1.7,10,317.6,,,
19903.75,1.7,10,317.6,,,
19904,1.7,10,317.6,,,
19904.25,1.7,10,317.6,,,
19904.5,1.7,10,310.4,,,
19904.75,1.7,10,310.4,,,
19905,1.8,10,310.4,,,
19905.25,1.8,10,310.4,,,
19905.5,1.8,10,311.8,,,
19905.75,1.8,10,311.8,,,
19906,1.8,10,311.8,,,
19906.25,1.8,10,311.8,,,
19906.5,1.8,10,308.7,,,
19906.75,1.8,10,308.7,,,
19907,1.8,10,308.7,,,
19907.25,1.8,10,308.7,,,
19907.5,1.8,10,308.6,,,
19907.75,1.8,10,308.6,,,
19908,1.8,10,308.6,,,
19908.25,1.8,10,308.6,,,
19908.5,1.8,10,315.4,,,
19908.75,1.8,10,315.4,,,
19909,1.8,10,315.4,,,
19909.25,1.8,10,315.4,,,
19909.5,1.8,10,315.8,,,
19909.75,1.8,10,315.8,,,
19910,1.8,10,315.8,,,
19910.25,1.8,10,315.8,,,
19910.5,1.8,10,314.8,,,
19910.75,1.8,10,314.8,,,
19911,1.9,10,314.8,,,
19911.25,1.9,10,314.8,,,
19911.5,1.9,10,317,,,
19911.75,1.9,10,317,,,
19912,1.9,10,317,,,
19912.25,1.9,10,317,,,
19912.5,1.9,10,317.8,,,
19912.75,1.9,10,317.8,,,
19913,1.9,10,317.8,,,
19913.25,1.9,10,317.8,,,
19913.5,1.9,10,316.7,,,
19913.75,1.9,10,316.7,,,
19914,1.9,10,316.7,,,
19914.25,1.9,10,316.7,,,
19914.5,1.9,10,315.7,,,
19914.75,1.9,10,315.7,,,
19915,1.9,10,315.7,,,
19915.25,1.9,10,315.7,,,
19915.5,1.9,10,317.6,,,
19915.75,1.9,10,317.6,,,
19916,1.9,10,317.6,,,
19916.25,1.9,10,317.6,,,
19916.5,1.9,10,318,,,
19916.75,1.9,10,318,,,
19917,2.0,10,318,,,
19917.25,2.0,10,318,,,
19917.5,2.0,10,315,,,
19917.75,2.0,10,315,,,
19918,2.0,10,315,,,
19918.25,2.0,10,315,,,
19918.5,2.0,10,315.4,,,
19918.75,2.0,10,315.4,,,
19919,2.0,10,315.4,,,
19919.25,2.0,10,315.4,,,
19919.5,2.0,10,311.3,,,
19919.75,2.0,10,311.3,,,
19920,2.0,10,311.3,,,
19920.25,2.0,10,311.3,,,
19920.5,2.0,10,308.9,,,
19920.75,2.0,10,308.9,,,
19921,2.0,10,308.9,,,
19921.25,2.0,10,308.9,,,
19921.5,2.0,10,311.7,,,
19921.75,2.0,10,311.7,,,
19922,2.0,10,311.7,,,
19922.25,2.0,10,311.7,,,
19922.5,2.0,10,314.9,,,
19922.75,2.0,10,314.9,,,
19923,2.1,10,314.9,,,
19923.25,2.1,10,314.9,,,
19923.5,2.1,10,314.6,,,
19923.75,2.1,10,314.6,,,
19924,2.1,10,314.6,,,
19924.25,2.1,10,314.6,,,
19924.5,2.1,10,309.5,,,
19924.75,2.1,10,309.5,,,
19925,2.1,10,309.5,,,
19925.25,2.1,10,309.5,,,
19925.5,2.1,10,312.4,,,
19925.75,2.1,10,312.4,,,
19926,2.1,10,312.4,,,
19926.25,2.1,10,312.4,,,
19926.5,2.1,10,316.2,,,
19926.75,2.1,10,316.2,,,
19927,2.1,10,316.2,,,
19927.25,2.1,10,316.2,,,
19927.5,2.1,10,316.1,,,
19927.75,2.1,10,316.1,,,
19928,2.1,10,316.1,,,
19928.25,2.1,10,316.1,,,
19928.5,2.1,10,313.3,,,
19928.75,2.1,10,313.3,,,
19929,2.2,10,313.3,,,
19929.25,2.2,10,313.3,,,
19929.5,2.2,10,317.2,,,
19929.75,2.2,10,317.2,,,
19930,2.2,10,317.2,,,
19930.25,2.2,10,317.2,,,
19930.5,2.2,10,306.8,,,
19930.75,2.2,10,306.8,,,
19931,2.2,10,306.8,,,
19931.25,2.2,10,306.8,,,
19931.5,2.2,10,308.2,,,
19931.75,2.2,10,308.2,,,
19932,2.2,10,308.2,,,
19932.25,2.2,10,308.2,,,
19932.5,2.2,10,309,,,
19932.75,2.2,10,309,,,
19933,2.2,10,309,,,
19933.25,2.2,10,309,,,
19933.5,2.2,10,314.5,,,
19933.75,2.2,10,314.5,,,
19934,2.2,10,314.5,,,
19934.25,2.2,10,314.5,,,
19934.5,2.2,10,314.4,,,
19934.75,2.2,10,314.4,,,
19935,2.3,10,314.4,,,
19935.25,2.3,10,314.4,,,
19935.5,2.3,10,316.6,,,
19935.75,2.3,10,316.6,,,
19936,2.3,10,316.6,,,
19936.25,2.3,10,316.6,,,
19936.5,2.3,10,312.1,,,
19936.75,2.3,10,312.1,,,
19937,2.3,10,312.1,,,
19937.25,2.3,10,312.1,,,
19937.5,2.3,10,317.3,,,
19937.75,2.3,10,317.3,,,
19938,2.3,10,317.3,,,
19938.25,2.3,10,317.3,,,
19938.5,2.3,10,318.7,,,
19938.75,2.3,10,318.7,,,
19939,2.3,10,318.7,,,
19939.25,2.3,10,318.7,,,
19939.5,2.3,10,318.4,,,
19939.75,2.3,10,318.4,,,
19940,2.3,10,318.4,,,
19940.25,2.3,10,318.4,,,
19940.5,2.3,10,312,,,
19940.75,2.3,10,312,,,
19941,2.4,10,312,,,
19941.25,2.4,10,312,,,
19941.5,2.4,10,312.5,,,
19941.75,2.4,10,312.5,,,
19942,2.4,10,312.5,,,
19942.25,2.4,10,312.5,,,
19942.5,2.4,10,315.2,,,
19942.75,2.4,10,315.2,,,
19943,2.4,10,315.2,,,
19943.25,2.4,10,315.2,,,
19943.5,2.4,10,312.4,,,
19943.75,2.4,10,312.4,,,
19944,2.4,10,312.4,,,
19944.25,2.4,10,312.4,,,
19944.5,2.4,10,316.9,,,
19944.75,2.4,10,316.9,,,
19945,2.4,10,316.9,,,
19945.25,2.4,10,316.9,,,
19945.5,2.4,10,320.4,,,
19945.75,2.4,10,320.4,,,
19946,2.4,10,320.4,,,
19946.25,2.4,10,320.4,,,
19946.5,2.4,10,325.2,,,
19946.75,2.4,10,325.2,,,
19947,2.5,10,325.2,,,
19947.25,2.5,10,325.2,,,
19947.5,2.5,10,322.2,,,
19947.75,2.5,10,322.2,,,
19948,2.5,10,322.2,,,
19948.25,2.5,10,322.2,,,
19948.5,2.5,10,319.5,,,
19948.75,2.5,10,319.5,,,
19949,2.5,10,319.5,,,
19949.25,2.5,10,319.5,,,
19949.5,2.5,10,317,,,
19949.75,2.5,10,317,,,
19950,2.5,10,317,,,
19950.25,2.5,10,317,,,
19950.5,2.5,10,316.6,,,
19950.75,2.5,10,316.6,,,
19951,2.5,10,316.6,,,
19951.25,2.5,10,316.6,,,
19951.5,2.5,10,317.9,,,
19951.75,2.5,10,317.9,,,
19952,2.5,10,317.9,,,
19952.25,2.5,10,317.9,,,
19952.5,2.5,10,310.7,,,
19952.75,2.5,10,310.7,,,
19953,2.6,10,310.7,,,
19953.25,2.6,10,310.7,,,
19953.5,2.6,10,312.2,,,
19953.75,2.6,10,312.2,,,
19954,2.6,10,312.2,,,
19954.25,2.6,10,312.2,,,
19954.5,2.6,10,310.1,,,
19954.75,2.6,10,310.1,,,
19955,2.6,10,310.1,,,
19955.25,2.6,10,310.1,,,
19955.5,2.6,10,317,,,
19955.75,2.6,10,317,,,
19956,2.6,10,317,,,
19956.25,2.6,10,317,,,
19956.5,2.6,10,315.7,,,
19956.75,2.6,10,315.7,,,
19957,2.6,10,315.7,,,
19957.25,2.6,10,315.7,,,
19957.5,2.6,10,312.6,,,
19957.75,2.6,10,312.6,,,
19958,2.6,10,312.6,,,
19958.25,2.6,10,312.6,,,
19958.5,2.6,10,313.1,,,
19958.75,2.6,10,313.1,,,
19959,2.7,10,313.1,,,
19959.25,2.7,10,313.1,,,
19959.5,2.7,10,313.1,,,
19959.75,2.7,10,313.1,,,
19960,2.7,10,313.1,,,
19960.25,2.7,10,313.1,,,
19960.5,2.7,10,313.9,,,
19960.75,2.7,10,313.9,,,
19961,2.7,10,313.9,,,
19961.25,2.7,10,313.9,,,
19961.5,2.7,10,315.1,,,
19961.75,2.7,10,315.1,,,
19962,2.7,10,315.1,,,
19962.25,2.7,10,315.1,,,
19962.5,2.7,10,315.9,,,
19962.75,2.7,10,315.9,,,
19963,2.7,10,315.9,,,
19963.25,2.7,10,315.9,,,
19963.5,2.7,10,313.6,,,
19963.75,2.7,10,313.6,,,
19964,2.7,10,313.6,,,
19964.25,2.7,10,313.6,,,
19964.5,2.7,10,312.8,,,
19964.75,2.7,10,312.8,,,
19965,2.8,10,312.8,,,
19965.25,2.8,10,312.8,,,
19965.5,2.8,10,309.8,,,
19965.75,2.8,10,309.8,,,
19966,2.8,10,309.8,,,
19966.25,2.8,10,309.8,,,
19966.5,2.8,10,308.2,,,
19966.75,2.8,10,308.2,,,
19967,2.8,10,308.2,,,
19967.25,2.8,10,308.2,,,
19967.5,2.8,10,305.8,,,
19967.75,2.8,10,305.8,,,
19968,2.8,10,305.8,,,
19968.25,2.8,10,305.8,,,
19968.5,2.8,10,315.4,,,
19968.75,2.8,10,315.4,,,
19969,2.8,10,315.4,,,
19969.25,2.8,10,315.4,,,
19969.5,2.8,10,311.7,,,
19969.75,2.8,10,311.7,,,
19970,2.8,10,311.7,,,
19970.25,2.8,10,311.7,,,
19970.5,2.8,10,310.3,,,
19970.75,2.8,10,310.3,,,
19971,2.9,10,310.3,,,
19971.25,2.9,10,310.3,,,
19971.5,2.9,10,315,,,
19971.75,2.9,10,315,,,
19972,2.9,10,315,,,
19972.25,2.9,10,315,,,
19972.5,2.9,10,314,,,
19972.75,2.9,10,314,,,
19973,2.9,10,314,,,
19973.25,2.9,10,314,,,
19973.5,2.9,10,313.7,,,
19973.75,2.9,10,313.7,,,
19974,2.9,10,313.7,,,
19974.25,2.9,10,313.7,,,
19974.5,2.9,10,313.1,,,
19974.75,2.9,10,313.1,,,
19975,2.9,10,313.1,,,
19975.25,2.9,10,313.1,,,
19975.5,2.9,10,312,,,
19975.75,2.9,10,312,,,
19976,2.9,10,312,,,
19976.25,2.9,10,312,,,
19976.5,2.9,10,312.3,,,
19976.75,2.9,10,312.3,,,
19977,3.0,10,312.3,,,
19977.25,3.0,10,312.3,,,
19977.5,3.0,10,313,,,
19977.75,3.0,10,313,,,
19978,3.0,10,313,,,
19978.25,3.0,10,313,,,
19978.5,3.0,10,312.2,,,
19978.75,3.0,10,312.2,,,
19979,3.0,10,312.2,,,
19979.25,3.0,10,312.2,,,
19979.5,3.0,10,312.5,,,
19979.75,3.0,10,312.5,,,
19980,3.0,10,312.5,,,
19980.25,3.0,10,312.5,,,
19980.5,3.0,10,312.8,,,
19980.75,3.0,10,312.8,,,
19981,3.0,10,312.8,,,
19981.25,3.0,10,312.8,,,
19981.5,3.0,10,313.1,,,
19981.75,3.0,10,313.1,,,
19982,3.0,10,313.1,,,
19982.25,3.0,10,313.1,,,
19982.5,3.0,10,314.5,,,
19982.75,3.0,10,314.5,,,
19983,3.1,10,314.5,,,
19983.25,3.1,10,314.5,,,
19983.5,3.1,10,311.2,,,
19983.75,3.1,10,311.2,,,
19984,3.1,10,311.2,,,
19984.25,3.1,10,311.2,,,
19984.5,3.1,10,310.2,,,
19984.75,3.1,10,310.2,,,
19985,3.1,10,310.2,,,
19985.25,3.1,10,310.2,,,
19985.5,3.1,10,308.9,,,
19985.75,3.1,10,308.9,,,
19986,3.1,10,308.9,,,
19986.25,3.1,10,308.9,,,
19986.5,3.1,10,315.7,,,
19986.75,3.1,10,315.7,,,
19987,3.1,10,315.7,,,
19987.25,3.1,10,315.7,,,
19987.5,3.1,10,310.7,,,
19987.75,3.1,10,310.7,,,
19988,3.1,10,310.7,,,
19988.25,3.1,10,310.7,,,
19988.5,3.1,10,309.8,,,
19988.75,3.1,10,309.8,,,
19989,3.2,10,309.8,,,
19989.25,3.2,10,309.8,,,
19989.5,3.2,10,310,,,
19989.75,3.2,10,310,,,
19990,3.2,10,310,,,
19990.25,3.2,10,310,,,
19990.5,3.2,10,313.2,,,
19990.75,3.2,10,313.2,,,
19991,3.2,10,313.2,,,
19991.25,3.2,10,313.2,,,
19991.5,3.2,10,311.9,,,
19991.75,3.2,10,311.9,,,
19992,3.2,10,311.9,,,
19992.25,3.2,10,311.9,,,
19992.5,3.2,10,314.1,,,
19992.75,3.2,10,314.1,,,
19993,3.2,10,314.1,,,
19993.25,3.2,10,314.1,,,
19993.5,3.2,10,314,,,
19993.75,3.2,10,314,,,
19994,3.2,10,314,,,
19994.25,3.2,10,314,,,
19994.5,3.2,10,312,,,
19994.75,3.2,10,312,,,
19995,3.3,10,312,,,
19995.25,3.3,10,312,,,
19995.5,3.3,10,313.6,,,
19995.75,3.3,10,313.6,,,
19996,3.3,10,313.6,,,
19996.25,3.3,10,313.6,,,
19996.5,3.3,10,313.3,,,
19996.75,3.3,10,313.3,,,
19997,3.3,10,313.3,,,
19997.25,3.3,10,313.3,,,
19997.5,3.3,10,310.3,,,
19997.75,3.3,10,310.3,,,
19998,3.3,10,310.3,,,
19998.25,3.3,10,310.3,,,
19998.5,3.3,10,311,,,
19998.75,3.3,10,311,,,
19999,3.3,10,311,,,
19999.25,3.3,10,311,,,
19999.5,3.3,10,311.2,,,
19999.75,3.3,10,311.2,,,
20000,3.3,10,311.2,,,
20000.25,3.3,10,311.2,,,
20000.5,3.3,10,312.1,,,
20000.75,3.3,10,312.1,,,
